StableId	Symbol	BioType	Desciption	Chrom	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000154930	ACSS1	protein_coding	acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:16091]	20	24986868	25039616	-1	52748	-1.346591659	4.393777517	-5.43522311	5.16027E-07	2.75108E-05	5.891371709
ENSG00000142632	ARHGEF19	protein_coding	Rho guanine nucleotide exchange factor (GEF) 19 [Source:HGNC Symbol;Acc:26604]	1	16524349	16539140	-1	14791	0.987137887	2.508531189	5.418377128	5.5215E-07	2.8841E-05	5.874542454
ENSG00000127831	VIL1	protein_coding	villin 1 [Source:HGNC Symbol;Acc:12690]	2	219283815	219318018	1	34203	-3.34376741	5.158932444	-5.421239239	5.51521E-07	2.8841E-05	5.870083826
ENSG00000087128	TMPRSS11E	protein_coding	transmembrane protease. serine 11E [Source:HGNC Symbol;Acc:24465]	4	69313167	69363322	1	50155	3.421548799	-1.539893591	5.407633009	5.80903E-07	3.00821E-05	5.869111311
ENSG00000197798	FAM118B	protein_coding	family with sequence similarity 118. member B [Source:HGNC Symbol;Acc:26110]	11	126081309	126132881	1	51572	-0.58767226	3.782202915	-5.424922749	5.37337E-07	2.83956E-05	5.860928351
ENSG00000266010	RP11-627G18.3	lincRNA	None	18	19746859	19748929	-1	2070	-2.445374287	0.113078317	-5.448186287	4.87782E-07	2.61593E-05	5.85864777
ENSG00000153904	DDAH1	protein_coding	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:2715]	1	85784168	86044046	-1	259878	-1.075755753	6.182757223	-5.43086197	5.24785E-07	2.78136E-05	5.788907012
ENSG00000132437	DDC	protein_coding	dopa decarboxylase (aromatic L-amino acid decarboxylase) [Source:HGNC Symbol;Acc:2719]	7	50526134	50633154	-1	107020	-3.966982615	1.913927773	-5.386275233	6.35519E-07	3.25375E-05	5.755837839
ENSG00000144824	PHLDB2	protein_coding	pleckstrin homology-like domain. family B. member 2 [Source:HGNC Symbol;Acc:29573]	3	111451344	111695364	1	244020	1.022523882	5.542772347	5.421473308	5.45144E-07	2.86407E-05	5.750989892
ENSG00000133805	AMPD3	protein_coding	adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:470]	11	10329860	10529126	1	199266	0.805143289	3.801324486	5.400951529	5.93562E-07	3.05625E-05	5.714527543
ENSG00000160190	SLC37A1	protein_coding	solute carrier family 37 (glycerol-3-phosphate transporter). member 1 [Source:HGNC Symbol;Acc:11024]	21	43916128	44001550	1	85422	-1.052311821	5.032528918	-5.402208367	5.90476E-07	3.04905E-05	5.705840669
ENSG00000019186	CYP24A1	protein_coding	cytochrome P450. family 24. subfamily A. polypeptide 1 [Source:HGNC Symbol;Acc:2602]	20	52769988	52790512	-1	20524	4.038612759	-0.495203977	5.346325421	7.51818E-07	3.79542E-05	5.680905099
ENSG00000071539	TRIP13	protein_coding	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:12307]	5	892758	919472	1	26714	1.046475128	2.875864173	5.37434319	6.62741E-07	3.374E-05	5.671554932
ENSG00000103257	SLC7A5	protein_coding	solute carrier family 7 (amino acid transporter light chain. L system). member 5 [Source:HGNC Symbol;Acc:11063]	16	87863629	87903094	-1	39465	1.351541735	4.730848255	5.39430184	6.13191E-07	3.14835E-05	5.642930988
ENSG00000128510	CPA4	protein_coding	carboxypeptidase A4 [Source:HGNC Symbol;Acc:15740]	7	129932974	129964020	1	31046	1.638223729	0.001729113	5.329960392	7.96112E-07	3.96367E-05	5.626238162
ENSG00000090659	CD209	protein_coding	CD209 molecule [Source:HGNC Symbol;Acc:1641]	19	7804879	7812464	-1	7585	1.208353274	1.530179806	5.337492648	7.71757E-07	3.85303E-05	5.617948547
ENSG00000155792	DEPTOR	protein_coding	DEP domain containing MTOR-interacting protein [Source:HGNC Symbol;Acc:22953]	8	120885957	121063152	1	177195	-1.095996864	5.096349254	-5.376487444	6.57455E-07	3.35655E-05	5.602227479
ENSG00000004139	SARM1	protein_coding	sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:17074]	17	26691378	26728065	1	36687	-0.771567638	3.592161674	-5.347880425	7.39362E-07	3.743E-05	5.577717567
ENSG00000248323	RP11-213H15.3	lincRNA	None	5	90598846	90610219	-1	11373	1.829174029	0.29026691	5.314619617	8.48943E-07	4.15798E-05	5.563969051
ENSG00000065361	ERBB3	protein_coding	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	12	56473641	56497289	1	23648	-1.673974881	7.741268647	-5.358177864	7.13788E-07	3.62368E-05	5.508120484
ENSG00000198380	GFPT1	protein_coding	glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:4241]	2	69546905	69614382	-1	67477	-0.741867355	7.860075013	-5.341796625	7.58169E-07	3.81682E-05	5.464009633
ENSG00000103056	SMPD3	protein_coding	sphingomyelin phosphodiesterase 3. neutral membrane (neutral sphingomyelinase II) [Source:HGNC Symbol;Acc:14240]	16	68392231	68482591	-1	90360	-2.377245728	3.950022752	-5.308850324	8.74914E-07	4.22789E-05	5.461957595
ENSG00000057019	DCBLD2	protein_coding	discoidin. CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:24627]	3	98514785	98620533	-1	105748	1.617988518	6.654790806	5.341729928	7.63237E-07	3.82244E-05	5.460973938
ENSG00000132613	MTSS1L	protein_coding	metastasis suppressor 1-like [Source:HGNC Symbol;Acc:25094]	16	70695107	70719969	-1	24862	0.773799184	4.150787194	5.340094355	7.63515E-07	3.82244E-05	5.453228125
ENSG00000131969	ABHD12B	protein_coding	abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:19837]	14	51338878	51371688	1	32810	1.381552625	-1.352734305	5.307280445	8.74086E-07	4.22789E-05	5.452910644
ENSG00000128268	MGAT3	protein_coding	mannosyl (beta-1.4-)-glycoprotein beta-1.4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:7046]	22	39853349	39888199	1	34850	-1.932286109	4.141333643	-5.313719244	8.56686E-07	4.18456E-05	5.44989216
ENSG00000059377	TBXAS1	protein_coding	thromboxane A synthase 1 (platelet) [Source:HGNC Symbol;Acc:11609]	7	139476850	139720125	1	243275	-1.183019776	4.513580231	-5.321284858	8.25952E-07	4.10094E-05	5.421320392
ENSG00000203306	AP001007.1	pseudogene	None	11	124958377	124960411	1	2034	1.022124659	2.297609269	5.297918541	9.08411E-07	4.36641E-05	5.413127796
ENSG00000157399	ARSE	protein_coding	arylsulfatase E (chondrodysplasia punctata 1) [Source:HGNC Symbol;Acc:719]	X	2852699	2886286	-1	33587	-2.074603582	3.317761312	-5.285473437	9.61584E-07	4.5494E-05	5.408461631
ENSG00000116285	ERRFI1	protein_coding	ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:18185]	1	8064464	8086368	-1	21904	1.206251273	7.384438219	5.3200121	8.30841E-07	4.11391E-05	5.394852522
ENSG00000065325	GLP2R	protein_coding	glucagon-like peptide 2 receptor [Source:HGNC Symbol;Acc:4325]	17	9725523	9795419	1	69896	-2.311001591	1.635951242	-5.270951911	1.017E-06	4.76173E-05	5.391799136
ENSG00000135643	KCNMB4	protein_coding	potassium large conductance calcium-activated channel. subfamily M. beta member 4 [Source:HGNC Symbol;Acc:6289]	12	70760056	70828072	1	68016	1.374316117	1.766271753	5.284777283	9.5883E-07	4.54828E-05	5.388607804
ENSG00000049541	RFC2	protein_coding	replication factor C (activator 1) 2. 40kDa [Source:HGNC Symbol;Acc:9970]	7	73645829	73668774	-1	22945	0.666685309	3.831452724	5.310262202	8.63422E-07	4.2061E-05	5.356147813
ENSG00000230838	AC093850.2	lincRNA	None	2	216582766	216584147	1	1381	2.00847934	0.843001482	5.266867045	1.03674E-06	4.82912E-05	5.35317466
ENSG00000130779	CLIP1	protein_coding	CAP-GLY domain containing linker protein 1 [Source:HGNC Symbol;Acc:10461]	12	122755979	122907179	-1	151200	0.596318735	6.681027014	5.316617403	8.41119E-07	4.14211E-05	5.348052593
ENSG00000102043	MTMR8	protein_coding	myotubularin related protein 8 [Source:HGNC Symbol;Acc:16825]	X	63444187	63615333	-1	171146	-1.166768671	1.185433898	-5.256459604	1.07697E-06	4.97805E-05	5.343273266
ENSG00000172216	CEBPB	protein_coding	CCAAT/enhancer binding protein (C/EBP). beta [Source:HGNC Symbol;Acc:1834]	20	48807376	48809212	1	1836	0.870677607	5.815392179	5.316780357	8.40554E-07	4.14211E-05	5.333440833
ENSG00000137501	SYTL2	protein_coding	synaptotagmin-like 2 [Source:HGNC Symbol;Acc:15585]	11	85405267	85522184	-1	116917	-1.142647238	6.684924601	-5.316166795	8.44531E-07	4.14761E-05	5.329989097
ENSG00000136883	KIF12	protein_coding	kinesin family member 12 [Source:HGNC Symbol;Acc:21495]	9	116848406	116861571	-1	13165	-2.369385966	2.311258158	-5.251674927	1.10385E-06	5.05061E-05	5.320584169
ENSG00000134193	REG4	protein_coding	regenerating islet-derived family. member 4 [Source:HGNC Symbol;Acc:22977]	1	120336641	120354283	-1	17642	-5.895014741	5.673202968	-5.25893158	1.07657E-06	4.97805E-05	5.318742245
ENSG00000204610	TRIM15	protein_coding	tripartite motif containing 15 [Source:HGNC Symbol;Acc:16284]	6	30130993	30140473	1	9480	-2.164812462	2.655728292	-5.25295925	1.09806E-06	5.03687E-05	5.312654424
ENSG00000135324	MRAP2	protein_coding	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:21232]	6	84743475	84800600	1	57125	-2.245967648	2.276929436	-5.248639378	1.11624E-06	5.0944E-05	5.310246789
ENSG00000164124	TMEM144	protein_coding	transmembrane protein 144 [Source:HGNC Symbol;Acc:25633]	4	159122756	159176563	1	53807	-0.784396044	4.503870927	-5.296887088	9.12273E-07	4.37334E-05	5.307587465
ENSG00000167207	NOD2	protein_coding	nucleotide-binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:5331]	16	50727514	50766988	1	39474	0.890301423	2.12102862	5.266576995	1.03321E-06	4.82513E-05	5.307152259
ENSG00000150403	TMCO3	protein_coding	transmembrane and coiled-coil domains 3 [Source:HGNC Symbol;Acc:20329]	13	114145310	114204542	1	59232	-0.665023259	5.979541262	-5.307445992	8.7349E-07	4.22789E-05	5.294106831
ENSG00000196233	LCOR	protein_coding	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:29503]	10	98592017	98740800	1	148783	-0.652588411	6.289092222	-5.302816958	8.90289E-07	4.29072E-05	5.275427183
ENSG00000169435	RASSF6	protein_coding	Ras association (RalGDS/AF-6) domain family member 6 [Source:HGNC Symbol;Acc:20796]	4	74437267	74486348	-1	49081	-1.732536794	5.325981973	-5.291583656	9.38985E-07	4.47764E-05	5.269546653
ENSG00000171631	P2RY6	protein_coding	pyrimidinergic receptor P2Y. G-protein coupled. 6 [Source:HGNC Symbol;Acc:8543]	11	72975550	73009662	1	34112	1.252988128	0.692673524	5.236727912	1.16761E-06	5.30205E-05	5.260173931
ENSG00000099917	MED15	protein_coding	mediator complex subunit 15 [Source:HGNC Symbol;Acc:14248]	22	20850200	20941919	1	91719	0.705566168	5.130610525	5.291020123	9.34545E-07	4.46826E-05	5.229800646
ENSG00000039560	RAI14	protein_coding	retinoic acid induced 14 [Source:HGNC Symbol;Acc:14873]	5	34656342	34832732	1	176390	0.780911335	6.269491985	5.288520021	9.44198E-07	4.49065E-05	5.22858507
ENSG00000148848	ADAM12	protein_coding	ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:190]	10	127700950	128077024	-1	376074	2.087645238	4.304083453	5.279999085	9.87067E-07	4.63358E-05	5.195289998
ENSG00000029153	ARNTL2	protein_coding	aryl hydrocarbon receptor nuclear translocator-like 2 [Source:HGNC Symbol;Acc:18984]	12	27485787	27576241	1	90454	1.145762908	5.698274788	5.280734811	9.7698E-07	4.59816E-05	5.190499722
ENSG00000142156	COL6A1	protein_coding	collagen. type VI. alpha 1 [Source:HGNC Symbol;Acc:2211]	21	47401651	47424964	1	23313	1.446144045	7.596669663	5.253837364	1.09374E-06	5.02982E-05	5.143731725
ENSG00000171097	CCBL1	protein_coding	cysteine conjugate-beta lyase. cytoplasmic [Source:HGNC Symbol;Acc:1564]	9	131595221	131644773	-1	49552	0.804825046	1.69724524	5.215306247	1.27446E-06	5.67858E-05	5.139226561
ENSG00000198208	RPS6KL1	protein_coding	ribosomal protein S6 kinase-like 1 [Source:HGNC Symbol;Acc:20222]	14	75370657	75390099	-1	19442	-1.211908384	1.643862507	-5.200798647	1.3522E-06	5.97513E-05	5.128869651
ENSG00000112874	NUDT12	protein_coding	nudix (nucleoside diphosphate linked moiety X)-type motif 12 [Source:HGNC Symbol;Acc:18826]	5	102884556	102898494	-1	13938	-0.908733411	4.136290228	-5.242274151	1.1414E-06	5.19611E-05	5.125785712
ENSG00000069812	HES2	protein_coding	hairy and enhancer of split 2 (Drosophila) [Source:HGNC Symbol;Acc:16005]	1	6472478	6484730	-1	12252	1.466927011	1.563730254	5.211569106	1.29525E-06	5.75159E-05	5.116188189
ENSG00000131069	ACSS2	protein_coding	acyl-CoA synthetase short-chain family member 2 [Source:HGNC Symbol;Acc:15814]	20	33459949	33515769	1	55820	-0.969798183	5.024230112	-5.253400428	1.09056E-06	5.02798E-05	5.113168178
ENSG00000136541	ERMN	protein_coding	ermin. ERM-like protein [Source:HGNC Symbol;Acc:29208]	2	158175137	158184225	-1	9088	1.639146502	0.099770372	5.194089978	1.3897E-06	6.10705E-05	5.105453022
ENSG00000186407	CD300E	protein_coding	CD300e molecule [Source:HGNC Symbol;Acc:28874]	17	72606026	72619897	-1	13871	1.615687296	0.09946435	5.191819729	1.40262E-06	6.13789E-05	5.097689782
ENSG00000170465	KRT6C	protein_coding	keratin 6C [Source:HGNC Symbol;Acc:20406]	12	52862300	52867569	-1	5269	3.546745717	-2.615433426	5.230842552	1.20144E-06	5.44202E-05	5.069134401
ENSG00000167656	LY6D	protein_coding	lymphocyte antigen 6 complex. locus D [Source:HGNC Symbol;Acc:13348]	8	143866296	143868008	-1	1712	4.528890483	0.625731832	5.188679202	1.43402E-06	6.20026E-05	5.033313475
ENSG00000121621	KIF18A	protein_coding	kinesin family member 18A [Source:HGNC Symbol;Acc:29441]	11	28042167	28129855	-1	87688	1.045104154	2.763218745	5.209589586	1.30455E-06	5.77873E-05	5.030714255
ENSG00000157510	AFAP1L1	protein_coding	actin filament associated protein 1-like 1 [Source:HGNC Symbol;Acc:26714]	5	148651434	148721365	1	69931	0.855470194	3.15529575	5.215074874	1.27566E-06	5.67858E-05	5.023220199
ENSG00000128383	APOBEC3A	protein_coding	apolipoprotein B mRNA editing enzyme. catalytic polypeptide-like 3A [Source:HGNC Symbol;Acc:17343]	22	39348746	39359188	1	10442	1.388881191	-0.080591682	5.166395402	1.55557E-06	6.59948E-05	5.00158826
ENSG00000136943	CTSL2	protein_coding	cathepsin L2 [Source:HGNC Symbol;Acc:2538]	9	99794940	99801925	-1	6985	1.846657082	2.040241441	5.191043336	1.41469E-06	6.14608E-05	4.991692255
ENSG00000164543	STK17A	protein_coding	serine/threonine kinase 17a [Source:HGNC Symbol;Acc:11395]	7	43622357	43666385	1	44028	0.831101375	5.069211574	5.228948178	1.20536E-06	5.4461E-05	4.984758925
ENSG00000111145	ELK3	protein_coding	ELK3. ETS-domain protein (SRF accessory protein 2) [Source:HGNC Symbol;Acc:3325]	12	96588160	96663613	1	75453	0.739892727	5.865823074	5.225206466	1.22394E-06	5.51626E-05	4.970202078
ENSG00000169252	ADRB2	protein_coding	adrenoceptor beta 2. surface [Source:HGNC Symbol;Acc:286]	5	148206156	148208196	1	2040	1.359495388	0.703600341	5.160489693	1.59337E-06	6.72825E-05	4.967379945
ENSG00000166002	C11orf75	protein_coding	chromosome 11 open reading frame 75 [Source:HGNC Symbol;Acc:24810]	11	93211638	93276674	-1	65036	-0.905544641	3.16529681	-5.1815263	1.46268E-06	6.29406E-05	4.966485564
ENSG00000118257	NRP2	protein_coding	neuropilin 2 [Source:HGNC Symbol;Acc:8005]	2	206546714	206662857	1	116143	1.191878654	6.223148641	5.218674062	1.26011E-06	5.66063E-05	4.955914857
ENSG00000106258	CYP3A5	protein_coding	cytochrome P450. family 3. subfamily A. polypeptide 5 [Source:HGNC Symbol;Acc:2638]	7	99245817	99277621	-1	31804	-1.802426598	6.431729239	-5.219522439	1.26223E-06	5.66063E-05	4.948557691
ENSG00000141682	PMAIP1	protein_coding	phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:9108]	18	57567180	57571538	1	4358	1.218431902	3.022609502	5.193909958	1.39219E-06	6.10705E-05	4.939460753
ENSG00000257093	KIAA1147	protein_coding	KIAA1147 [Source:HGNC Symbol;Acc:29472]	7	141356528	141401953	-1	45425	-0.766286314	6.009635704	-5.21635466	1.26901E-06	5.67695E-05	4.934199488
ENSG00000230002	ALMS1-IT1	sense_intronic	ALMS1 intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:41305]	2	73683891	73686611	1	2720	0.893105124	-0.119597201	5.148151187	1.67526E-06	6.95301E-05	4.930210839
ENSG00000109511	ANXA10	protein_coding	annexin A10 [Source:HGNC Symbol;Acc:534]	4	169013666	169108841	1	95175	-3.755392939	5.206527343	-5.174442072	1.51949E-06	6.49212E-05	4.922588655
ENSG00000101333	PLCB4	protein_coding	phospholipase C. beta 4 [Source:HGNC Symbol;Acc:9059]	20	9049410	9461889	1	412479	-1.838998337	3.996799016	-5.175391812	1.50772E-06	6.45711E-05	4.915536995
ENSG00000176595	KBTBD11	protein_coding	kelch repeat and BTB (POZ) domain containing 11 [Source:HGNC Symbol;Acc:29104]	8	1922044	1955102	1	33058	-1.282802044	4.472332195	-5.188648084	1.42375E-06	6.17061E-05	4.905088043
ENSG00000076826	CAMSAP3	protein_coding	calmodulin regulated spectrin-associated protein family. member 3 [Source:HGNC Symbol;Acc:29307]	19	7660788	7683190	1	22402	-1.654907044	3.725433926	-5.166315186	1.56281E-06	6.61468E-05	4.894496822
ENSG00000232679	RP11-400N13.3	lincRNA	None	1	222215047	222238105	-1	23058	2.018636496	-1.02682741	5.142841565	1.71176E-06	7.04705E-05	4.894076416
ENSG00000136158	SPRY2	protein_coding	sprouty homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:11270]	13	80910111	80915086	-1	4975	-0.934762767	4.806518126	-5.191145331	1.40648E-06	6.13992E-05	4.878899661
ENSG00000125170	DOK4	protein_coding	docking protein 4 [Source:HGNC Symbol;Acc:19868]	16	57505863	57521239	-1	15376	-1.092478485	5.334495892	-5.195121134	1.38533E-06	6.10662E-05	4.87149715
ENSG00000121380	BCL2L14	protein_coding	BCL2-like 14 (apoptosis facilitator) [Source:HGNC Symbol;Acc:16657]	12	12202778	12364018	1	161240	-1.897374249	2.822331529	-5.141160777	1.72956E-06	7.07204E-05	4.868555032
ENSG00000075420	FNDC3B	protein_coding	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	3	171757418	172119455	1	362037	0.630367792	7.817002126	5.185093231	1.44159E-06	6.2181E-05	4.868472412
ENSG00000114455	HHLA2	protein_coding	HERV-H LTR-associating 2 [Source:HGNC Symbol;Acc:4905]	3	108015376	108097132	1	81756	-2.754115602	3.046574814	-5.138772274	1.75191E-06	7.13113E-05	4.867815553
ENSG00000158825	CDA	protein_coding	cytidine deaminase [Source:HGNC Symbol;Acc:1712]	1	20915441	20945401	1	29960	1.725795004	1.601014954	5.147680323	1.68502E-06	6.95301E-05	4.852139295
ENSG00000182957	SPATA13	protein_coding	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:23222]	13	24734861	24896096	1	161235	-0.716424265	6.270650719	-5.190395486	1.41078E-06	6.14387E-05	4.831211097
ENSG00000168765	GSTM4	protein_coding	glutathione S-transferase mu 4 [Source:HGNC Symbol;Acc:4636]	1	110198703	110208118	1	9415	-1.126795394	3.011508951	-5.137701965	1.74782E-06	7.13056E-05	4.817791192
ENSG00000214274	ANG	protein_coding	angiogenin. ribonuclease. RNase A family. 5 [Source:HGNC Symbol;Acc:483]	14	21152336	21167130	1	14794	-1.48345269	3.516471691	-5.14222093	1.71946E-06	7.06269E-05	4.810114298
ENSG00000259753	ITGB3	protein_coding	Integrin beta  [Source:UniProtKB/TrEMBL;Acc:B4DTY9]	17	45331263	45421658	1	90395	2.660835462	-2.399408003	5.155927831	1.62318E-06	6.80486E-05	4.804028691
ENSG00000128944	C15orf23	protein_coding	chromosome 15 open reading frame 23 [Source:HGNC Symbol;Acc:30767]	15	40674922	40686446	1	11524	0.889219163	3.119531167	5.155414247	1.62657E-06	6.80486E-05	4.794060017
ENSG00000229719	AP001187.9	lincRNA	None	11	64658898	64660921	-1	2023	-3.31642202	0.565161878	-5.152762315	1.64986E-06	6.88637E-05	4.792121045
ENSG00000257743	RP11-1220K2.2	protein_coding	Putative maltase-glucoamylase-like protein FLJ16351  [Source:UniProtKB/Swiss-Prot;Acc:Q6ZN80]	7	141811549	141921088	1	109539	-3.501569348	4.263446867	-5.125177721	1.85544E-06	7.45187E-05	4.78483267
ENSG00000003147	ICA1	protein_coding	islet cell autoantigen 1. 69kDa [Source:HGNC Symbol;Acc:5343]	7	8152814	8302317	-1	149503	-0.972122966	5.035194932	-5.170370425	1.53062E-06	6.50892E-05	4.784265129
ENSG00000143322	ABL2	protein_coding	v-abl Abelson murine leukemia viral oncogene homolog 2 [Source:HGNC Symbol;Acc:77]	1	179068462	179198819	-1	130357	0.633655137	6.127605057	5.170843618	1.52768E-06	6.50892E-05	4.759397292
ENSG00000133424	LARGE	protein_coding	like-glycosyltransferase [Source:HGNC Symbol;Acc:6511]	22	33668847	34318829	-1	649982	-0.863346739	4.086634522	-5.146713718	1.68507E-06	6.95301E-05	4.75187635
ENSG00000176532	PRR15	protein_coding	proline rich 15 [Source:HGNC Symbol;Acc:22310]	7	29603427	29606911	1	3484	-1.913024865	3.755232432	-5.126266002	1.84029E-06	7.42554E-05	4.74816082
ENSG00000014914	MTMR11	protein_coding	myotubularin related protein 11 [Source:HGNC Symbol;Acc:24307]	1	149900543	149908791	-1	8248	-1.311445683	5.498857045	-5.157501382	1.61978E-06	6.80486E-05	4.720479501
ENSG00000161955	TNFSF13	protein_coding	tumor necrosis factor (ligand) superfamily. member 13 [Source:HGNC Symbol;Acc:11928]	17	7461609	7464925	1	3316	-0.916130862	4.695310712	-5.149000439	1.66949E-06	6.95225E-05	4.720156726
ENSG00000180801	ARSJ	protein_coding	arylsulfatase family. member J [Source:HGNC Symbol;Acc:26286]	4	114821440	114900883	-1	79443	0.902893182	3.370085708	5.140314822	1.72939E-06	7.07204E-05	4.712964616
ENSG00000182022	CHST15	protein_coding	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 [Source:HGNC Symbol;Acc:18137]	10	125767184	125853206	-1	86022	0.884240195	5.316211858	5.157367143	1.61371E-06	6.79829E-05	4.701726495
ENSG00000188064	WNT7B	protein_coding	wingless-type MMTV integration site family. member 7B [Source:HGNC Symbol;Acc:12787]	22	46316242	46373009	-1	56767	1.7300893	2.556035244	5.126080418	1.84167E-06	7.42554E-05	4.694139265
ENSG00000102312	PORCN	protein_coding	porcupine homolog (Drosophila) [Source:HGNC Symbol;Acc:17652]	X	48367350	48379202	1	11852	0.817402741	2.314323009	5.110036153	1.9551E-06	7.78294E-05	4.6876174
ENSG00000268621	AC006262.5	lincRNA	None	19	46692423	46706340	-1	13917	2.925052045	-1.813505179	5.096396199	2.07306E-06	8.18042E-05	4.677888788
ENSG00000164520	RAET1E	protein_coding	retinoic acid early transcript 1E [Source:HGNC Symbol;Acc:16793]	6	150204511	150219238	-1	14727	1.781267178	-0.825351863	5.083342088	2.17779E-06	8.51929E-05	4.677411713
ENSG00000196839	ADA	protein_coding	adenosine deaminase [Source:HGNC Symbol;Acc:186]	20	43248163	43280874	-1	32711	1.025639741	2.107890896	5.10392162	2.00406E-06	7.94283E-05	4.6740004
ENSG00000165490	C11orf82	protein_coding	chromosome 11 open reading frame 82 [Source:HGNC Symbol;Acc:26351]	11	82611017	82669319	1	58302	1.008146521	1.554555342	5.090029758	2.11977E-06	8.32841E-05	4.663103034
ENSG00000086570	FAT2	protein_coding	FAT tumor suppressor homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:3596]	5	150883654	150948505	-1	64851	4.803160416	-0.870492803	5.075583212	2.26669E-06	8.80985E-05	4.652753646
ENSG00000102934	PLLP	protein_coding	plasmolipin [Source:HGNC Symbol;Acc:18553]	16	57290004	57318599	-1	28595	-1.893305625	3.873845128	-5.100429528	2.04296E-06	8.0793E-05	4.649143869
ENSG00000196549	MME	protein_coding	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	3	154741913	154901497	1	159584	1.744167926	3.317469331	5.125973548	1.84478E-06	7.42554E-05	4.636064078
ENSG00000186832	KRT16	protein_coding	keratin 16 [Source:HGNC Symbol;Acc:6423]	17	39766030	39772151	-1	6121	3.054789496	3.629925907	5.129542346	1.82296E-06	7.40368E-05	4.632580408
ENSG00000198168	SVIP	protein_coding	small VCP/p97-interacting protein [Source:HGNC Symbol;Acc:25238]	11	22835345	22851845	-1	16500	-0.941972003	4.886424832	-5.125657096	1.83528E-06	7.42554E-05	4.617363427
ENSG00000140391	TSPAN3	protein_coding	tetraspanin 3 [Source:HGNC Symbol;Acc:17752]	15	77336359	77376326	-1	39967	-0.890315051	8.167005448	-5.120280406	1.87569E-06	7.51648E-05	4.599790617
ENSG00000075213	SEMA3A	protein_coding	sema domain. immunoglobulin domain (Ig). short basic domain. secreted. (semaphorin) 3A [Source:HGNC Symbol;Acc:10723]	7	83587659	84122040	-1	534381	1.610572477	3.566609366	5.115031579	1.92722E-06	7.68889E-05	4.579685404
ENSG00000137960	GIPC2	protein_coding	GIPC PDZ domain containing family. member 2 [Source:HGNC Symbol;Acc:18177]	1	78445226	78604133	1	158907	-1.810631989	3.917782246	-5.083439273	2.18796E-06	8.52221E-05	4.574634622
ENSG00000185275	CD24P4	pseudogene	CD24 molecule pseudogene 4 [Source:HGNC Symbol;Acc:1649]	Y	21154139	21154595	-1	456	-1.72572013	6.57979492	-5.11998613	1.89036E-06	7.55849E-05	4.557491975
ENSG00000152284	TCF7L1	protein_coding	transcription factor 7-like 1 (T-cell specific. HMG-box) [Source:HGNC Symbol;Acc:11640]	2	85360533	85537511	1	176978	0.971666692	0.354378268	5.043406666	2.5579E-06	9.77356E-05	4.536277097
ENSG00000106714	CNTNAP3	protein_coding	contactin associated protein-like 3 [Source:HGNC Symbol;Acc:13834]	9	39072764	39288456	-1	215692	1.870937263	1.690448581	5.067736883	2.33089E-06	9.0013E-05	4.533941319
ENSG00000137936	BCAR3	protein_coding	breast cancer anti-estrogen resistance 3 [Source:HGNC Symbol;Acc:973]	1	94027347	94312706	-1	285359	1.058230224	4.715620435	5.108038722	1.97316E-06	7.83755E-05	4.515107114
ENSG00000163661	PTX3	protein_coding	pentraxin 3. long [Source:HGNC Symbol;Acc:9692]	3	157154578	157161417	1	6839	1.925409717	0.220013311	5.035771693	2.64248E-06	0.000100542	4.501966953
ENSG00000224959	AC017002.2	lincRNA	None	2	112249520	112252388	-1	2868	0.977600587	0.494153658	5.032848471	2.66877E-06	0.000101329	4.493522871
ENSG00000066697	MSANTD3	protein_coding	Myb/SANT-like DNA-binding domain containing 3 [Source:HGNC Symbol;Acc:23370]	9	103189438	103213511	1	24073	0.710619995	3.587814204	5.085217438	2.16136E-06	8.47339E-05	4.48809256
