StableId	Symbol	BioType	Desciption	Chrom	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000054690	PLEKHH1	protein_coding	pleckstrin homology domain containing. family H (with MyTH4 domain) member 1 [Source:HGNC Symbol;Acc:17733]	14	68000018	68056329	1	56311	0.750058597	3.66984883	3.275844702	0.001527452	0.058090523	-1.378660755
ENSG00000259120	SMIM6	protein_coding	small integral membrane protein 6 [Source:HGNC Symbol;Acc:40032]	17	73642323	73644057	1	1734	1.125622515	0.988744055	3.207132358	0.001892472	0.064207204	-1.379130276
ENSG00000260735	RP11-72I8.1	antisense	None	16	15188268	15203054	1	14786	0.805888675	0.46786604	3.197759713	0.001947093	0.065166304	-1.381395025
ENSG00000102678	FGF9	protein_coding	fibroblast growth factor 9 (glia-activating factor) [Source:HGNC Symbol;Acc:3687]	13	22245522	22278637	1	33115	0.929275229	-0.734683107	3.200091642	0.001933108	0.064963141	-1.384909403
ENSG00000237223	SULT1C2P1	pseudogene	sulfotransferase family. cytosolic. 1C. member 2 pseudogene 1 [Source:HGNC Symbol;Acc:33545]	2	108938694	108970255	1	31561	1.372339724	-2.32505337	3.266804772	0.001570616	0.05852732	-1.386460801
ENSG00000157870	FAM213B	protein_coding	family with sequence similarity 213. member B [Source:HGNC Symbol;Acc:28390]	1	2517930	2522908	1	4978	0.637841812	4.441485246	3.286248723	0.001477882	0.05726916	-1.389992696
ENSG00000159640	ACE	protein_coding	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1 [Source:HGNC Symbol;Acc:2707]	17	61554422	61599205	1	44783	0.602619857	4.798122968	3.288401097	0.001467755	0.057169698	-1.394790853
ENSG00000259328	RP11-152F13.7	pseudogene	None	15	82944773	82974312	1	29539	0.717813933	1.354411304	3.205149017	0.001903099	0.064409581	-1.39709404
ENSG00000140832	MARVELD3	protein_coding	MARVEL domain containing 3 [Source:HGNC Symbol;Acc:30525]	16	71660064	71676017	1	15953	0.658725745	4.05579023	3.273222504	0.001539609	0.058090523	-1.409092089
ENSG00000257178	hsa-mir-10a	sense_intronic	hsa-mir-10a [Source:miRBase;Acc:MI0000266]	17	46656992	46659621	-1	2629	0.982853137	0.371928051	3.186063836	0.002018672	0.065854624	-1.410765903
ENSG00000255367	RP13-726E6.2	processed_transcript	None	11	3502750	3602441	-1	99691	0.90412074	-0.626564248	3.18755327	0.002009422	0.065790371	-1.413286537
ENSG00000089472	HEPH	protein_coding	hephaestin [Source:HGNC Symbol;Acc:4866]	X	65382391	65488709	1	106318	0.93729187	5.826873815	3.28101277	0.001504523	0.057616091	-1.418100125
ENSG00000178401	DNAJC22	protein_coding	DnaJ (Hsp40) homolog. subfamily C. member 22 [Source:HGNC Symbol;Acc:25802]	12	49740700	49751309	1	10609	0.717211526	3.197807405	3.246586959	0.001673424	0.060487567	-1.424931148
ENSG00000064886	CHI3L2	protein_coding	chitinase 3-like 2 [Source:HGNC Symbol;Acc:1933]	1	111743393	111786062	1	42669	-1.279556339	-0.40215351	-3.192186072	0.001980903	0.06570985	-1.435026743
ENSG00000013293	SLC7A14	protein_coding	solute carrier family 7 (orphan transporter). member 14 [Source:HGNC Symbol;Acc:29326]	3	170182353	170303863	-1	121510	1.541518494	-1.671465607	3.203984411	0.001910113	0.064526128	-1.437679739
ENSG00000151715	TMEM45B	protein_coding	transmembrane protein 45B [Source:HGNC Symbol;Acc:25194]	11	129685714	129729898	1	44184	1.233353502	5.130123422	3.274219105	0.001537657	0.058090523	-1.438539743
ENSG00000166348	USP54	protein_coding	ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:23513]	10	75257296	75385711	-1	128415	0.614724985	5.742289008	3.275204797	0.001530012	0.058090523	-1.438571324
ENSG00000185156	MFSD6L	protein_coding	major facilitator superfamily domain containing 6-like [Source:HGNC Symbol;Acc:26656]	17	8700436	8702667	-1	2231	1.285985568	-0.15140564	3.172678579	0.002104363	0.066958029	-1.440713384
ENSG00000234883	MIR155HG	lincRNA	MIR155 host gene (non-protein coding) [Source:HGNC Symbol;Acc:35460]	21	26934221	26947480	1	13259	-0.68524655	-0.828819072	-3.195281332	0.001962059	0.065545843	-1.447596177
ENSG00000183914	DNAH2	protein_coding	dynein. axonemal. heavy chain 2 [Source:HGNC Symbol;Acc:2948]	17	7620672	7737062	1	116390	1.127124411	2.844728483	3.230526491	0.001761641	0.061910706	-1.44916974
ENSG00000108405	P2RX1	protein_coding	purinergic receptor P2X. ligand-gated ion channel. 1 [Source:HGNC Symbol;Acc:8533]	17	3799886	3819794	-1	19908	-1.048079341	0.603067427	-3.167871881	0.002134908	0.067611845	-1.452775712
ENSG00000249853	HS3ST5	protein_coding	heparan sulfate (glucosamine) 3-O-sulfotransferase 5 [Source:HGNC Symbol;Acc:19419]	6	114376750	114664209	-1	287459	1.667080672	-1.82298083	3.199646419	0.001936098	0.064963141	-1.463228776
ENSG00000143228	NUF2	protein_coding	NUF2. NDC80 kinetochore complex component. homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:14621]	1	163236366	163325554	1	89188	-0.692910303	2.315914301	-3.190807084	0.001989352	0.06570985	-1.465189801
ENSG00000158050	DUSP2	protein_coding	dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:3068]	2	96808905	96811179	-1	2274	-1.01569779	1.358556393	-3.166776506	0.002142256	0.067670213	-1.468996662
ENSG00000182771	GRID1	protein_coding	glutamate receptor. ionotropic. delta 1 [Source:HGNC Symbol;Acc:4575]	10	87359312	88126250	-1	766938	0.723743238	1.342422333	3.174881674	0.002089399	0.066909583	-1.477047495
ENSG00000129277	CCL4	protein_coding	chemokine (C-C motif) ligand 4 [Source:HGNC Symbol;Acc:10630]	17	34430983	34433014	1	2031	-0.814656762	0.81051643	-3.159231993	0.002192273	0.068738397	-1.477615934
ENSG00000260141	RP11-19N8.4	lincRNA	None	16	33054930	33106752	-1	51822	0.924774591	-1.283762741	3.175421067	0.002085935	0.066909583	-1.484840335
ENSG00000181374	CCL13	protein_coding	chemokine (C-C motif) ligand 13 [Source:HGNC Symbol;Acc:10611]	17	32683471	32685629	1	2158	-1.60029628	-0.333371776	-3.17440817	0.00209297	0.066909583	-1.490341856
ENSG00000179921	GPBAR1	protein_coding	G protein-coupled bile acid receptor 1 [Source:HGNC Symbol;Acc:19680]	2	219124219	219128582	1	4363	1.016038438	0.639789851	3.157236278	0.002205958	0.068738397	-1.495414274
ENSG00000068489	PRR11	protein_coding	proline rich 11 [Source:HGNC Symbol;Acc:25619]	17	57232860	57282066	1	49206	-0.641487826	3.061112672	-3.200654266	0.001929747	0.064963141	-1.498648218
ENSG00000180535	BHLHA15	protein_coding	basic helix-loop-helix family. member a15 [Source:HGNC Symbol;Acc:22265]	7	97841566	97842271	1	705	-1.429373582	-1.347582248	-3.221650141	0.00180819	0.062845027	-1.507037847
ENSG00000163873	GRIK3	protein_coding	glutamate receptor. ionotropic. kainate 3 [Source:HGNC Symbol;Acc:4581]	1	37261128	37499730	-1	238602	1.115034913	0.047599808	3.145773922	0.002284659	0.06998413	-1.5103465
ENSG00000163568	AIM2	protein_coding	absent in melanoma 2 [Source:HGNC Symbol;Acc:357]	1	159032274	159116886	-1	84612	-1.698988729	0.117762527	-3.150191135	0.002255461	0.069442846	-1.518715811
ENSG00000119547	ONECUT2	protein_coding	one cut homeobox 2 [Source:HGNC Symbol;Acc:8139]	18	55102917	55158530	1	55613	1.783289325	5.412701078	3.240522139	0.00170844	0.060780766	-1.526142182
ENSG00000164749	HNF4G	protein_coding	hepatocyte nuclear factor 4. gamma [Source:HGNC Symbol;Acc:5026]	8	76320149	76479078	1	158929	1.080912087	4.613363358	3.237638572	0.001723104	0.060925463	-1.535265042
ENSG00000213889	PPM1N	protein_coding	protein phosphatase. Mg2+/Mn2+ dependent. 1N (putative) [Source:HGNC Symbol;Acc:26845]	19	45992035	46005768	1	13733	0.7757181	0.269977532	3.133116711	0.002374525	0.071287026	-1.545604124
ENSG00000214290	C11orf93	protein_coding	chromosome 11 open reading frame 93 [Source:HGNC Symbol;Acc:26978]	11	111169565	111179460	1	9895	0.872697494	1.494878541	3.153192278	0.002233382	0.06921466	-1.548103846
ENSG00000156413	FUT6	protein_coding	fucosyltransferase 6 (alpha (1.3) fucosyltransferase) [Source:HGNC Symbol;Acc:4017]	19	5830621	5839742	-1	9121	1.242067995	2.902297031	3.194419382	0.00197017	0.065574381	-1.556423179
ENSG00000164099	PRSS12	protein_coding	protease. serine. 12 (neurotrypsin. motopsin) [Source:HGNC Symbol;Acc:9477]	4	119201193	119274158	-1	72965	0.911876198	3.907173668	3.218969579	0.001825451	0.063059284	-1.557328858
ENSG00000128536	CDHR3	protein_coding	cadherin-related family member 3 [Source:HGNC Symbol;Acc:26308]	7	105517242	105676877	1	159635	0.656903238	1.250518872	3.141688728	0.002313201	0.070604424	-1.558717796
ENSG00000225151	AC103965.1	pseudogene	None	15	84867600	84898890	-1	31290	0.612230362	4.589899319	3.228302945	0.001771446	0.061910706	-1.559515192
ENSG00000126264	HCST	protein_coding	hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:16977]	19	36393382	36395279	1	1897	-0.66625284	0.639565966	-3.124477209	0.002437861	0.071310047	-1.564999107
ENSG00000169962	TAS1R3	protein_coding	taste receptor. type 1. member 3 [Source:HGNC Symbol;Acc:15661]	1	1266694	1270686	1	3992	-1.183608362	-1.466034741	-3.190530496	0.001991051	0.06570985	-1.567892802
ENSG00000060566	CREB3L3	protein_coding	cAMP responsive element binding protein 3-like 3 [Source:HGNC Symbol;Acc:18855]	19	4153598	4173051	1	19453	1.519063574	-0.897161935	3.125935455	0.002428263	0.071310047	-1.570303775
ENSG00000117472	TSPAN1	protein_coding	tetraspanin 1 [Source:HGNC Symbol;Acc:20657]	1	46640745	46651630	1	10885	1.176376617	6.828906907	3.213798691	0.001856029	0.06347217	-1.579460136
ENSG00000006555	TTC22	protein_coding	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:26067]	1	55245385	55266940	-1	21555	0.793747201	4.356173118	3.217021529	0.001836295	0.063093852	-1.584120366
ENSG00000243004	AC005062.2	processed_transcript	None	7	19958604	20180076	-1	221472	0.696609313	-1.127867098	3.127919887	0.002412437	0.071310047	-1.589128271
ENSG00000196660	SLC30A10	protein_coding	solute carrier family 30. member 10 [Source:HGNC Symbol;Acc:25355]	1	219858769	220131989	-1	273220	1.407543808	-1.280166311	3.127470311	0.002415909	0.071310047	-1.589711805
ENSG00000196620	UGT2B15	protein_coding	UDP glucuronosyltransferase 2 family. polypeptide B15 [Source:HGNC Symbol;Acc:12546]	4	69512348	69536346	-1	23998	1.530110291	1.979560665	3.156892092	0.002212039	0.068809257	-1.591764253
ENSG00000141655	TNFRSF11A	protein_coding	tumor necrosis factor receptor superfamily. member 11a. NFKB activator [Source:HGNC Symbol;Acc:11908]	18	59992520	60058516	1	65996	0.817302687	4.679152056	3.217946168	0.001831183	0.063059284	-1.59254277
ENSG00000178201	VN1R1	protein_coding	vomeronasal 1 receptor 1 [Source:HGNC Symbol;Acc:13548]	19	57966542	57967854	-1	1312	0.991830663	-1.474639017	3.126025478	0.002426396	0.071310047	-1.620146387
ENSG00000088367	EPB41L1	protein_coding	erythrocyte membrane protein band 4.1-like 1 [Source:HGNC Symbol;Acc:3378]	20	34679426	34820721	1	141295	0.69814064	5.825757253	3.20957074	0.001878248	0.063927637	-1.622797689
ENSG00000184588	PDE4B	protein_coding	phosphodiesterase 4B. cAMP-specific [Source:HGNC Symbol;Acc:8781]	1	66258197	66840259	1	582062	-0.636187132	3.873217365	-3.179740067	0.002058443	0.066670682	-1.62604047
ENSG00000233554	RP11-326F20.5	antisense	None	9	33166973	33179981	1	13008	0.617659387	-0.856491881	3.102626559	0.002605138	0.074597318	-1.634247568
ENSG00000119866	BCL11A	protein_coding	B-cell CLL/lymphoma 11A (zinc finger protein) [Source:HGNC Symbol;Acc:13221]	2	60678302	60780702	-1	102400	-1.020382859	1.14796293	-3.089001141	0.002714968	0.076191962	-1.661743732
ENSG00000135220	UGT2A3	protein_coding	UDP glucuronosyltransferase 2 family. polypeptide A3 [Source:HGNC Symbol;Acc:28528]	4	69794181	69817509	-1	23328	1.852999693	2.737145252	3.153291202	0.002236561	0.06921466	-1.666501343
ENSG00000180525	C10orf108	protein_coding	chromosome 10 open reading frame 108 [Source:HGNC Symbol;Acc:30724]	10	695888	709947	1	14059	0.954708458	1.095296806	3.097025579	0.002650106	0.074973862	-1.672751716
ENSG00000136698	CFC1	protein_coding	cripto. FRL-1. cryptic family 1 [Source:HGNC Symbol;Acc:18292]	2	131350339	131357123	-1	6784	2.077875413	-0.815764917	3.071844584	0.002862599	0.077798128	-1.696813107
ENSG00000167588	GPD1	protein_coding	glycerol-3-phosphate dehydrogenase 1 (soluble) [Source:HGNC Symbol;Acc:4455]	12	50497602	50505102	1	7500	1.341651694	0.889911895	3.084921137	0.002751255	0.076645461	-1.701530473
ENSG00000112742	TTK	protein_coding	TTK protein kinase [Source:HGNC Symbol;Acc:12401]	6	80713604	80752244	1	38640	-0.752429609	3.062631661	-3.124753683	0.00243617	0.071310047	-1.703103989
ENSG00000060982	BCAT1	protein_coding	branched chain amino-acid transaminase 1. cytosolic [Source:HGNC Symbol;Acc:976]	12	24964295	25102393	-1	138098	-1.043978422	5.921375553	-3.181439573	0.002050602	0.066535954	-1.705052417
ENSG00000050730	TNIP3	protein_coding	TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:19315]	4	122052563	122148621	-1	96058	-1.055269822	-1.248568608	-3.11100856	0.002539746	0.073441321	-1.708802682
ENSG00000232400	RAD17P1	pseudogene	RAD17 homolog (S. pombe) pseudogene 1 [Source:HGNC Symbol;Acc:9808]	7	16903891	16905932	-1	2041	1.20431071	-0.745823449	3.067202137	0.002899179	0.077905669	-1.710504018
ENSG00000181751	C5orf30	protein_coding	chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:25052]	5	102594403	102614361	1	19958	0.589121216	4.084418687	3.166273595	0.002145467	0.067670213	-1.710655997
ENSG00000100526	CDKN3	protein_coding	cyclin-dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:1791]	14	54863567	54886936	1	23369	-0.757786811	2.108265406	-3.093082549	0.002681502	0.075487204	-1.71178865
ENSG00000169248	CXCL11	protein_coding	chemokine (C-X-C motif) ligand 11 [Source:HGNC Symbol;Acc:10638]	4	76954835	76962568	-1	7733	-1.560020933	1.092454767	-3.065292855	0.002918785	0.077905669	-1.715698709
ENSG00000213468	RP11-453F18__B.1	processed_transcript	None	X	130836678	130964671	-1	127993	-1.100422163	0.343868402	-3.062569344	0.002939837	0.077905669	-1.717316368
ENSG00000100604	CHGA	protein_coding	chromogranin A (parathyroid secretory protein 1) [Source:HGNC Symbol;Acc:1929]	14	93389425	93401638	1	12213	2.082187889	2.494892623	3.128255902	0.002414185	0.071310047	-1.717446801
ENSG00000169116	PARM1	protein_coding	prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:24536]	4	75858305	75975325	1	117020	0.809621568	5.39981483	3.175281308	0.002089103	0.066909583	-1.720937038
ENSG00000180861	C12orf36	protein_coding	chromosome 12 open reading frame 36 [Source:HGNC Symbol;Acc:26598]	12	13524023	13540101	-1	16078	1.623491101	3.340763639	3.147878227	0.0022739	0.069772829	-1.7234515
ENSG00000128298	BAIAP2L2	protein_coding	BAI1-associated protein 2-like 2 [Source:HGNC Symbol;Acc:26203]	22	38480896	38506677	-1	25781	1.333255815	2.642950124	3.123629861	0.002447949	0.071472983	-1.727946893
ENSG00000128242	GAL3ST1	protein_coding	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:24240]	22	30950622	30970574	-1	19952	1.197126719	1.105002916	3.07806424	0.00280864	0.077378898	-1.728319553
ENSG00000154451	GBP5	protein_coding	guanylate binding protein 5 [Source:HGNC Symbol;Acc:19895]	1	89724633	89738544	-1	13911	-0.953762958	3.440418316	-3.124739908	0.002438422	0.071310047	-1.728870703
ENSG00000178750	STX19	protein_coding	syntaxin 19 [Source:HGNC Symbol;Acc:19300]	3	93733213	93747454	-1	14241	0.864151111	0.774790669	3.066996659	0.002900972	0.077905669	-1.732519944
ENSG00000121621	KIF18A	protein_coding	kinesin family member 18A [Source:HGNC Symbol;Acc:29441]	11	28042167	28129855	-1	87688	-0.69214846	2.763218745	-3.101896887	0.002610904	0.074597318	-1.739490756
ENSG00000106258	CYP3A5	protein_coding	cytochrome P450. family 3. subfamily A. polypeptide 5 [Source:HGNC Symbol;Acc:2638]	7	99245817	99277621	-1	31804	1.130325465	6.431729239	3.159955843	0.002190977	0.068738397	-1.742333174
ENSG00000139515	PDX1	protein_coding	pancreatic and duodenal homeobox 1 [Source:HGNC Symbol;Acc:6107]	13	28494157	28500368	1	6211	1.410997879	0.943551439	3.063473887	0.002935553	0.077905669	-1.758721102
ENSG00000183960	KCNH8	protein_coding	potassium voltage-gated channel. subfamily H (eag-related). member 8 [Source:HGNC Symbol;Acc:18864]	3	19189946	19577138	1	387192	1.229664787	1.330449841	3.071084479	0.002868359	0.07783761	-1.760504948
ENSG00000142677	IL22RA1	protein_coding	interleukin 22 receptor. alpha 1 [Source:HGNC Symbol;Acc:13700]	1	24446261	24469611	-1	23350	1.0347434	3.378080382	3.12774098	0.002417017	0.071310047	-1.773983303
ENSG00000164626	KCNK5	protein_coding	potassium channel. subfamily K. member 5 [Source:HGNC Symbol;Acc:6280]	6	39156749	39197226	-1	40477	0.998031398	4.564711429	3.150679303	0.002253592	0.069442846	-1.77699399
ENSG00000258311	RP11-644F5.10	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F8VNQ1]	12	56109820	56118487	1	8667	0.62077271	0.824313401	3.046670131	0.003083429	0.080413859	-1.782295963
ENSG00000151623	NR3C2	protein_coding	nuclear receptor subfamily 3. group C. member 2 [Source:HGNC Symbol;Acc:7979]	4	148999913	149365850	-1	365937	0.803633296	4.020581553	3.134569143	0.00236643	0.07128081	-1.797154909
ENSG00000164181	ELOVL7	protein_coding	ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:26292]	5	60047618	60140216	-1	92598	0.905422011	4.019388043	3.134955676	0.00236404	0.07128081	-1.797171698
ENSG00000143167	GPA33	protein_coding	glycoprotein A33 (transmembrane) [Source:HGNC Symbol;Acc:4445]	1	167022073	167059868	-1	37795	1.574846406	1.074972968	3.050142212	0.003055345	0.079796598	-1.803882212
ENSG00000152642	GPD1L	protein_coding	glycerol-3-phosphate dehydrogenase 1-like [Source:HGNC Symbol;Acc:28956]	3	32147181	32210205	1	63024	0.613999487	4.972857322	3.139839191	0.002326778	0.070700626	-1.816093674
ENSG00000254556	AF131215.4	sense_intronic	None	8	10994408	10996117	-1	1709	0.727116929	-0.674394063	3.023299564	0.003306345	0.082307962	-1.817186673
ENSG00000137834	SMAD6	protein_coding	SMAD family member 6 [Source:HGNC Symbol;Acc:6772]	15	66994566	67074338	1	79772	0.719043323	2.754775496	3.084494851	0.002752332	0.076645461	-1.829103622
ENSG00000147536	GINS4	protein_coding	GINS complex subunit 4 (Sld5 homolog) [Source:HGNC Symbol;Acc:28226]	8	41386725	41402565	1	15840	-0.605868069	2.01167918	-3.044390492	0.003104542	0.080615511	-1.83436388
ENSG00000185737	NRG3	protein_coding	neuregulin 3 [Source:HGNC Symbol;Acc:7999]	10	83635070	84746723	1	1111653	1.565193262	0.569140663	3.025980104	0.003284004	0.082109622	-1.835663121
ENSG00000137563	GGH	protein_coding	gamma-glutamyl hydrolase (conjugase. folylpolygammaglutamyl hydrolase) [Source:HGNC Symbol;Acc:4248]	8	63927638	63951730	-1	24092	-0.95393606	3.180208981	-3.075606522	0.002829434	0.077479321	-1.836441622
ENSG00000137251	TINAG	protein_coding	tubulointerstitial nephritis antigen [Source:HGNC Symbol;Acc:14599]	6	54172657	54254950	1	82293	1.623625615	-0.596259098	3.011407942	0.003428535	0.083735013	-1.842318899
ENSG00000176890	TYMS	protein_coding	thymidylate synthetase [Source:HGNC Symbol;Acc:12441]	18	657604	673578	1	15974	-0.657353909	3.10977225	-3.075939406	0.002823919	0.077479321	-1.843517999
ENSG00000161574	CCL15-CCL14	protein_coding	CCL15-CCL14 readthrough (non-protein coding) [Source:HGNC Symbol;Acc:44436]	17	34310692	34328660	-1	17968	1.177158394	0.332106671	3.016040318	0.003380052	0.083021127	-1.846649293
ENSG00000165490	C11orf82	protein_coding	chromosome 11 open reading frame 82 [Source:HGNC Symbol;Acc:26351]	11	82611017	82669319	1	58302	-0.656883031	1.554555342	-3.025352532	0.003286181	0.082109622	-1.853312588
ENSG00000266714	MYO15B	protein_coding	Putative unconventional myosin-XVB  [Source:UniProtKB/Swiss-Prot;Acc:Q96JP2]	17	73584139	73622929	1	38790	0.863021039	3.60823229	3.097216453	0.002650822	0.074973862	-1.871222122
ENSG00000105173	CCNE1	protein_coding	cyclin E1 [Source:HGNC Symbol;Acc:1589]	19	30302805	30315215	1	12410	-0.875362873	1.874224292	-3.024069405	0.003298997	0.082238296	-1.871731505
ENSG00000183715	OPCML	protein_coding	opioid binding protein/cell adhesion molecule-like [Source:HGNC Symbol;Acc:8143]	11	132284871	133402414	-1	1117543	1.141551662	-1.002713831	3.00219864	0.003520355	0.085099325	-1.873617713
ENSG00000185087	FAM169B	protein_coding	family with sequence similarity 169. member B [Source:HGNC Symbol;Acc:26835]	15	98980391	99057611	-1	77220	1.379550118	-2.573508098	3.068361881	0.002889084	0.077905669	-1.875258682
ENSG00000103089	FA2H	protein_coding	fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:21197]	16	74746853	74808729	-1	61876	1.124367963	3.985590354	3.104139556	0.002597121	0.074504379	-1.880897345
ENSG00000125207	PIWIL1	protein_coding	piwi-like 1 (Drosophila) [Source:HGNC Symbol;Acc:9007]	12	130822432	130857182	1	34750	1.748511061	-0.936749804	2.995380194	0.003595412	0.085838673	-1.885213822
ENSG00000184348	HIST1H2AK	protein_coding	histone cluster 1. H2ak [Source:HGNC Symbol;Acc:4726]	6	27805658	27806117	-1	459	-0.589750498	2.170427649	-3.026434687	0.003275597	0.082109622	-1.892739203
ENSG00000101076	HNF4A	protein_coding	hepatocyte nuclear factor 4. alpha [Source:HGNC Symbol;Acc:5024]	20	42984340	43060030	1	75690	1.451819613	4.798493415	3.109475703	0.002555963	0.073792203	-1.893787606
ENSG00000115263	GCG	protein_coding	glucagon [Source:HGNC Symbol;Acc:4191]	2	162999392	163008914	-1	9522	2.878832141	4.196869262	3.093981457	0.002678729	0.075487204	-1.895008187
ENSG00000168955	TM4SF20	protein_coding	transmembrane 4 L six family member 20 [Source:HGNC Symbol;Acc:26230]	2	228226872	228246711	-1	19839	2.158199679	0.931609422	3.012219574	0.003422428	0.083735013	-1.895829188
ENSG00000260337	RP11-386M24.6	processed_transcript	None	15	93135809	93139692	-1	3883	1.344041171	-1.384208258	2.9966508	0.003578789	0.085778499	-1.90195784
ENSG00000138771	SHROOM3	protein_coding	shroom family member 3 [Source:HGNC Symbol;Acc:30422]	4	77356253	77704406	1	348153	0.90463298	7.441515287	3.090463337	0.002705776	0.076052081	-1.902244818
ENSG00000180071	ANKRD18A	protein_coding	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:23643]	9	38540564	38620657	-1	80093	0.957881154	1.982206563	3.032592785	0.003217975	0.082109622	-1.906485406
ENSG00000163072	NOSTRIN	protein_coding	nitric oxide synthase trafficker [Source:HGNC Symbol;Acc:20203]	2	169643049	169722024	1	78975	0.694905605	3.781466117	3.086638595	0.002735315	0.076643955	-1.911344558
ENSG00000130164	LDLR	protein_coding	low density lipoprotein receptor [Source:HGNC Symbol;Acc:6547]	19	11200038	11244492	1	44454	0.715784101	7.60142954	3.085711464	0.002743198	0.076645461	-1.911592357
ENSG00000102854	MSLN	protein_coding	mesothelin [Source:HGNC Symbol;Acc:7371]	16	693262	818865	1	125603	1.770310167	5.442745906	3.098857206	0.002639517	0.074973862	-1.919916412
ENSG00000073605	GSDMB	protein_coding	gasdermin B [Source:HGNC Symbol;Acc:23690]	17	38060848	38077313	-1	16465	0.755160929	4.646256956	3.097276049	0.002650172	0.074973862	-1.925730393
ENSG00000214814	FER1L6	protein_coding	fer-1-like 6 (C. elegans) [Source:HGNC Symbol;Acc:28065]	8	124864227	125132302	1	268075	1.915260637	5.004602169	3.095102954	0.002669662	0.075388747	-1.928998116
ENSG00000237125	RP11-471J12.1	antisense	None	4	174448421	174512475	1	64054	0.87848906	2.399652998	3.034885562	0.003195715	0.08192364	-1.931552019
ENSG00000103316	CRYM	protein_coding	crystallin. mu [Source:HGNC Symbol;Acc:2418]	16	21250195	21314404	-1	64209	1.055831307	-0.421623517	2.973976801	0.00382666	0.088563376	-1.931914652
ENSG00000147443	DOK2	protein_coding	docking protein 2. 56kDa [Source:HGNC Symbol;Acc:2991]	8	21766384	21771371	-1	4987	-0.619167708	1.386301809	-2.989541466	0.003654808	0.086744287	-1.935136829
ENSG00000244255	CFB	protein_coding	Complement factor B Ba fragment; Uncharacterized protein; cDNA FLJ55673. highly similar to Complement factor B   [Source:UniProtKB/TrEMBL;Acc:B4E1Z4]	6	31895475	31919825	1	24350	-1.669541635	0.467542252	-2.972312563	0.003848814	0.088723993	-1.937964462
ENSG00000049768	FOXP3	protein_coding	forkhead box P3 [Source:HGNC Symbol;Acc:6106]	X	49106897	49121288	-1	14391	-0.684349781	-0.522872386	-2.975931926	0.00380467	0.088276545	-1.93995068
ENSG00000142632	ARHGEF19	protein_coding	Rho guanine nucleotide exchange factor (GEF) 19 [Source:HGNC Symbol;Acc:26604]	1	16524349	16539140	-1	14791	-0.635740914	2.508531189	-3.016204711	0.003376919	0.083021127	-1.942416405
ENSG00000167208	SNX20	protein_coding	sorting nexin 20 [Source:HGNC Symbol;Acc:30390]	16	50700211	50715264	-1	15053	-0.622405902	1.815757768	-2.99324621	0.00361497	0.085964939	-1.950487739
ENSG00000171533	MAP6	protein_coding	microtubule-associated protein 6 [Source:HGNC Symbol;Acc:6868]	11	75297963	75380165	-1	82202	0.627114279	1.844929756	3.007682321	0.003463537	0.084248334	-1.950540253
ENSG00000154102	C16orf74	protein_coding	chromosome 16 open reading frame 74 [Source:HGNC Symbol;Acc:23362]	16	85741123	85784689	-1	43566	-1.781628556	-0.461906515	-2.981047599	0.003749886	0.087901035	-1.952499842
ENSG00000166681	NGFRAP1	protein_coding	nerve growth factor receptor (TNFRSF16) associated protein 1 [Source:HGNC Symbol;Acc:13388]	X	102631268	102633005	1	1737	-0.589962357	4.806790374	-3.082892247	0.00276567	0.076780277	-1.954456771
ENSG00000184545	DUSP8	protein_coding	dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:3074]	11	1575274	1593150	-1	17876	0.721893051	2.142396758	3.015805623	0.00338093	0.083021127	-1.954698264
ENSG00000229164	TRAC	TR_C_gene	T cell receptor alpha constant [Source:HGNC Symbol;Acc:12029]	14	23016447	23021083	1	4636	-0.77707331	1.506611701	-2.98145836	0.003743143	0.087901035	-1.956773832
ENSG00000196090	PTPRT	protein_coding	protein tyrosine phosphatase. receptor type. T [Source:HGNC Symbol;Acc:9682]	20	40701392	41818610	-1	1117218	1.115773814	0.218745732	2.968081505	0.003894636	0.089438073	-1.961551923
ENSG00000235142	RP1-60O19.1	lincRNA	None	6	107165327	107235354	-1	70027	1.547555838	-0.203231071	2.962867372	0.003957377	0.089944022	-1.964564577
ENSG00000162676	GFI1	protein_coding	growth factor independent 1 transcription repressor [Source:HGNC Symbol;Acc:4237]	1	92940319	92952433	-1	12114	-0.838063661	0.633074869	-2.960877771	0.003977046	0.09007161	-1.969431021
