StableId	Symbol	BioType	Desciption	Chrom	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000065833	ME1	protein_coding	malic enzyme 1. NADP(+)-dependent. cytosolic [Source:HGNC Symbol;Acc:6983]	6	83920108	84140797	-1	220689	0.734601339	3.677446859	3.683801953	0.000403642	0.020553272	-0.808374934
ENSG00000184530	C6orf58	protein_coding	chromosome 6 open reading frame 58 [Source:HGNC Symbol;Acc:20960]	6	127840600	127912962	1	72362	2.06293968	-3.247236058	3.416535427	0.000975734	0.037761114	-0.817182968
ENSG00000134028	ADAMDEC1	protein_coding	ADAM-like. decysin 1 [Source:HGNC Symbol;Acc:16299]	8	24241798	24263526	1	21728	1.304449247	1.851996718	3.607042614	0.000523176	0.024369496	-0.832873185
ENSG00000175463	TBC1D10C	protein_coding	TBC1 domain family. member 10C [Source:HGNC Symbol;Acc:24702]	11	67171386	67177560	1	6174	0.745991382	0.866774228	3.550165161	0.000630794	0.027961831	-0.835560173
ENSG00000111674	ENO2	protein_coding	enolase 2 (gamma. neuronal) [Source:HGNC Symbol;Acc:3353]	12	7022909	7032861	1	9952	-0.963029641	4.524040449	-3.675973066	0.000415026	0.020835442	-0.83972038
ENSG00000143554	SLC27A3	protein_coding	solute carrier family 27 (fatty acid transporter). member 3 [Source:HGNC Symbol;Acc:10997]	1	153746830	153752633	1	5803	0.641442531	3.446189497	3.664380251	0.000430909	0.02127817	-0.841303399
ENSG00000105290	APLP1	protein_coding	amyloid beta (A4) precursor-like protein 1 [Source:HGNC Symbol;Acc:597]	19	36358801	36370693	1	11892	-0.965361677	2.430426642	-3.582769073	0.000566207	0.025906491	-0.842767416
ENSG00000246263	KB-431C1.4	antisense	None	8	103251622	103265561	1	13939	0.613123997	0.07037325	3.511204036	0.000717123	0.029918283	-0.843961562
ENSG00000058404	CAMK2B	protein_coding	calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:1461]	7	44256749	44374176	-1	117427	-1.888460256	-0.83234196	-3.418588027	0.000969408	0.037596807	-0.865936106
ENSG00000122711	SPINK4	protein_coding	serine peptidase inhibitor. Kazal type 4 [Source:HGNC Symbol;Acc:16646]	9	33218363	33248565	1	30202	3.517172705	-0.211887476	3.518116898	0.0007027	0.029729409	-0.869884712
ENSG00000008735	MAPK8IP2	protein_coding	mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:6883]	22	51039114	51052409	1	13295	-1.056752103	0.961636192	-3.496036808	0.00075366	0.030956584	-0.904690768
ENSG00000162676	GFI1	protein_coding	growth factor independent 1 transcription repressor [Source:HGNC Symbol;Acc:4237]	1	92940319	92952433	-1	12114	0.886048083	0.633074869	3.519872671	0.000697	0.029729409	-0.905325574
ENSG00000188549	C15orf52	protein_coding	chromosome 15 open reading frame 52 [Source:HGNC Symbol;Acc:33488]	15	40623653	40633168	-1	9515	-1.125405662	4.186941545	-3.631755323	0.000481705	0.02296708	-0.930697724
ENSG00000180096	SEPT1	protein_coding	septin 1 [Source:HGNC Symbol;Acc:2879]	16	30389454	30407312	-1	17858	0.760003283	0.459310315	3.494777801	0.000756771	0.031013868	-0.950475833
ENSG00000148735	PLEKHS1	protein_coding	pleckstrin homology domain containing. family S member 1 [Source:HGNC Symbol;Acc:26285]	10	115511213	115543188	1	31975	1.388523805	3.373225692	3.630733508	0.00048355	0.02296708	-0.962012814
ENSG00000134061	CD180	protein_coding	CD180 molecule [Source:HGNC Symbol;Acc:6726]	5	66478103	66492627	-1	14524	0.76581798	1.530873498	3.539977133	0.000652366	0.028419821	-0.962881435
ENSG00000187824	TMEM220	protein_coding	transmembrane protein 220 [Source:HGNC Symbol;Acc:33757]	17	10602332	10633633	-1	31301	0.797066502	1.518011331	3.53909719	0.000654262	0.028419821	-0.968078036
ENSG00000126353	CCR7	protein_coding	chemokine (C-C motif) receptor 7 [Source:HGNC Symbol;Acc:1608]	17	38710021	38721724	-1	11703	1.053353235	0.412826061	3.491116608	0.000765885	0.031245707	-0.971920971
ENSG00000066185	ZMYND12	protein_coding	zinc finger. MYND-type containing 12 [Source:HGNC Symbol;Acc:21192]	1	42896000	42921938	-1	25938	0.682015415	-0.407537248	3.43593246	0.000916469	0.036007279	-1.006139217
ENSG00000169962	TAS1R3	protein_coding	taste receptor. type 1. member 3 [Source:HGNC Symbol;Acc:15661]	1	1266694	1270686	1	3992	1.141769045	-1.466034741	3.393477383	0.001050882	0.039984389	-1.006479076
ENSG00000006042	TMEM98	protein_coding	transmembrane protein 98 [Source:HGNC Symbol;Acc:24529]	17	31254928	31272124	1	17196	0.680210577	4.947298023	3.640226329	0.000467452	0.022528714	-1.024836924
ENSG00000064651	SLC12A2	protein_coding	solute carrier family 12 (sodium/potassium/chloride transporters). member 2 [Source:HGNC Symbol;Acc:10911]	5	127419458	127525380	1	105922	0.894255645	7.891452199	3.608332613	0.000520558	0.024354556	-1.039682454
ENSG00000158023	WDR66	protein_coding	WD repeat domain 66 [Source:HGNC Symbol;Acc:28506]	12	122355768	122441833	1	86065	-0.765182125	2.294795936	-3.515997639	0.000705929	0.029729409	-1.047719207
ENSG00000189212	DPY19L2P1	pseudogene	dpy-19-like 2 pseudogene 1 (C. elegans) [Source:HGNC Symbol;Acc:22305]	7	35119601	35225934	-1	106333	-0.990922399	-0.768345229	-3.367344594	0.001142628	0.042308284	-1.062803942
ENSG00000148426	C10orf47	protein_coding	chromosome 10 open reading frame 47 [Source:HGNC Symbol;Acc:23728]	10	11865338	11914276	1	48938	-0.877999621	2.88901466	-3.53432304	0.000664682	0.028738756	-1.073958134
ENSG00000124233	SEMG1	protein_coding	semenogelin I [Source:HGNC Symbol;Acc:10742]	20	43835638	43838413	1	2775	1.68956646	-3.212886766	3.322718204	0.001316936	0.045335208	-1.078034458
ENSG00000124203	ZNF831	protein_coding	zinc finger protein 831 [Source:HGNC Symbol;Acc:16167]	20	57766075	57834168	1	68093	0.912298832	0.549137563	3.458925295	0.000850615	0.03401144	-1.079712632
ENSG00000135773	CAPN9	protein_coding	calpain 9 [Source:HGNC Symbol;Acc:1486]	1	230883130	230937749	1	54619	2.092761095	2.040706747	3.546050756	0.000640985	0.028117791	-1.08055714
ENSG00000124225	PMEPA1	protein_coding	prostate transmembrane protein. androgen induced 1 [Source:HGNC Symbol;Acc:14107]	20	56223448	56286592	-1	63144	-0.789915614	7.339726467	-3.610762375	0.000516242	0.024233881	-1.095184872
ENSG00000140022	STON2	protein_coding	stonin 2 [Source:HGNC Symbol;Acc:30652]	14	81727000	81902809	-1	175809	-0.822862468	4.13591473	-3.584709803	0.000562929	0.025821849	-1.097068556
ENSG00000184348	HIST1H2AK	protein_coding	histone cluster 1. H2ak [Source:HGNC Symbol;Acc:4726]	6	27805658	27806117	-1	459	0.649453005	2.170427649	3.521117893	0.000694154	0.029729409	-1.109546084
ENSG00000129151	BBOX1	protein_coding	butyrobetaine (gamma). 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1 [Source:HGNC Symbol;Acc:964]	11	27062272	27149356	1	87084	-2.308845713	-2.462987732	-3.297193223	0.001427561	0.047240558	-1.116398938
ENSG00000248449	PCDHGB8P	pseudogene	protocadherin gamma subfamily B. 8 pseudogene [Source:HGNC Symbol;Acc:8715]	5	140805853	140808219	1	2366	-0.940882045	0.737394652	-3.413540595	0.0009852	0.038045981	-1.123001667
ENSG00000179934	CCR8	protein_coding	chemokine (C-C motif) receptor 8 [Source:HGNC Symbol;Acc:1609]	3	39371197	39375171	1	3974	0.945907323	-1.131571905	3.364076646	0.001154617	0.042319082	-1.131564462
ENSG00000162437	RAVER2	protein_coding	ribonucleoprotein. PTB-binding 2 [Source:HGNC Symbol;Acc:25577]	1	65210778	65298915	1	88137	0.666075143	4.185038259	3.590986697	0.000550946	0.025401163	-1.143832651
ENSG00000163508	EOMES	protein_coding	eomesodermin [Source:HGNC Symbol;Acc:3372]	3	27757440	27764206	-1	6766	1.009119207	-0.484680935	3.391118496	0.001058869	0.040203671	-1.145059178
ENSG00000244255	CFB	protein_coding	Complement factor B Ba fragment; Uncharacterized protein; cDNA FLJ55673. highly similar to Complement factor B   [Source:UniProtKB/TrEMBL;Acc:B4E1Z4]	6	31895475	31919825	1	24350	1.564108501	0.467542252	3.440207816	0.00090524	0.035721407	-1.15402869
ENSG00000238133	MLK7-AS1	antisense	MLK7 antisense RNA 1 [Source:HGNC Symbol;Acc:27935]	2	174031174	174146764	-1	115590	2.299282674	-0.539277899	3.396940862	0.00104106	0.039862437	-1.161189196
ENSG00000135324	MRAP2	protein_coding	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:21232]	6	84743475	84800600	1	57125	1.174478876	2.276929436	3.508468997	0.000724757	0.030042511	-1.197291613
ENSG00000104059	FAM189A1	protein_coding	family with sequence similarity 189. member A1 [Source:HGNC Symbol;Acc:29075]	15	29412457	29862927	-1	450470	-1.711777116	-1.29929905	-3.286879651	0.001474687	0.048108323	-1.204352724
ENSG00000056736	IL17RB	protein_coding	interleukin 17 receptor B [Source:HGNC Symbol;Acc:18015]	3	53880607	53899827	1	19220	1.248617783	2.413894585	3.511970668	0.000716487	0.029918283	-1.205955198
ENSG00000189223	AC016683.6	lincRNA	None	2	113969099	114024587	1	55488	-1.442404036	4.169614548	-3.53317386	0.00066851	0.028766606	-1.215714227
ENSG00000203827	NBPF16	protein_coding	neuroblastoma breakpoint family. member 16 [Source:HGNC Symbol;Acc:31996]	1	148739443	148758311	1	18868	-1.035587381	1.648819454	-3.420688299	0.000962749	0.037418862	-1.22368963
ENSG00000111912	NCOA7	protein_coding	nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:21081]	6	126102307	126252266	1	149959	0.649580089	6.397265087	3.566229829	0.000598145	0.026827397	-1.246698965
ENSG00000228278	ORM2	protein_coding	orosomucoid 2 [Source:HGNC Symbol;Acc:8499]	9	117092149	117095532	1	3383	2.107213079	-3.167414534	3.261835341	0.001595478	0.050373937	-1.255167121
ENSG00000173762	CD7	protein_coding	CD7 molecule [Source:HGNC Symbol;Acc:1695]	17	80272744	80275478	-1	2734	0.825142055	0.149994455	3.377543898	0.001105958	0.041382995	-1.262705375
ENSG00000140323	DISP2	protein_coding	dispatched homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:19712]	15	40650436	40663257	1	12821	-1.157484746	0.55532308	-3.352159354	0.001199348	0.043184962	-1.264475675
ENSG00000259158	ADAM20P1	lincRNA	ADAM metallopeptidase domain 20 pseudogene 1 [Source:HGNC Symbol;Acc:20102]	14	70935598	70950473	-1	14875	-1.253947424	-1.274719857	-3.264388726	0.001582558	0.050178202	-1.287207156
ENSG00000242419	PCDHGC4	protein_coding	protocadherin gamma subfamily C. 4 [Source:HGNC Symbol;Acc:8717]	5	140864741	140892546	1	27805	-0.802356277	0.391033596	-3.342615754	0.001236339	0.043556236	-1.294060788
ENSG00000173208	ABCD2	protein_coding	ATP-binding cassette. sub-family D (ALD). member 2 [Source:HGNC Symbol;Acc:66]	12	39943835	40013553	-1	69718	0.958787072	-0.168683576	3.346432925	0.001221417	0.043395475	-1.315988356
ENSG00000174946	GPR171	protein_coding	G protein-coupled receptor 171 [Source:HGNC Symbol;Acc:30057]	3	150915619	150920988	-1	5369	0.912845639	0.04331069	3.354060299	0.001192105	0.043176188	-1.322586401
ENSG00000084444	KIAA1467	protein_coding	KIAA1467 [Source:HGNC Symbol;Acc:29288]	12	13197218	13295455	1	98237	-0.637785358	2.417412365	-3.430951988	0.000931354	0.036433673	-1.331957771
ENSG00000181617	FDCSP	protein_coding	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:19215]	4	71091788	71100969	1	9181	1.828288728	-1.935698471	3.269457852	0.001558323	0.049752215	-1.339584644
ENSG00000163599	CTLA4	protein_coding	cytotoxic T-lymphocyte-associated protein 4 [Source:HGNC Symbol;Acc:2505]	2	204732509	204738683	1	6174	0.85750574	0.228984086	3.349778978	0.001208476	0.043249066	-1.355438619
ENSG00000183813	CCR4	protein_coding	chemokine (C-C motif) receptor 4 [Source:HGNC Symbol;Acc:1605]	3	32993066	32997841	1	4775	0.750014435	1.607642196	3.41169096	0.000991089	0.038183404	-1.356055421
ENSG00000140488	CELF6	protein_coding	CUGBP. Elav-like family member 6 [Source:HGNC Symbol;Acc:14059]	15	72559087	72612470	-1	53383	-0.727861332	-0.434630822	-3.278961839	0.001511851	0.048879564	-1.373943502
ENSG00000165548	TMEM63C	protein_coding	transmembrane protein 63C [Source:HGNC Symbol;Acc:23787]	14	77582911	77725838	1	142927	-1.510803194	-0.403443313	-3.261468776	0.001597093	0.050373937	-1.378433765
ENSG00000122122	SASH3	protein_coding	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:15975]	X	128913955	128929177	1	15222	0.647163543	2.652619902	3.454597007	0.00086266	0.034265633	-1.386333821
ENSG00000078579	FGF20	protein_coding	fibroblast growth factor 20 [Source:HGNC Symbol;Acc:3677]	8	16849678	16859690	-1	10012	1.563476717	-1.997368092	3.243574022	0.001688937	0.052296507	-1.389301845
ENSG00000120262	CCDC170	protein_coding	coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:21177]	6	151815165	151942328	1	127163	0.621777706	2.187388063	3.427362947	0.000942221	0.036699911	-1.392285621
ENSG00000105246	EBI3	protein_coding	Epstein-Barr virus induced 3 [Source:HGNC Symbol;Acc:3129]	19	4229495	4237528	1	8033	0.894947869	-1.094412008	3.272657176	0.001542069	0.04954397	-1.39668881
ENSG00000140968	IRF8	protein_coding	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:5358]	16	85932409	85956197	1	23788	0.724554988	4.166392607	3.505509191	0.000730918	0.030228579	-1.408857148
ENSG00000121966	CXCR4	protein_coding	chemokine (C-X-C motif) receptor 4 [Source:HGNC Symbol;Acc:2561]	2	136871919	136875735	-1	3816	0.737126243	5.732852083	3.515603082	0.000707334	0.029729409	-1.419036687
ENSG00000169891	REPS2	protein_coding	RALBP1 associated Eps domain containing 2 [Source:HGNC Symbol;Acc:9963]	X	16964814	17171395	1	206581	0.786764146	5.491730759	3.513002276	0.000713597	0.029918283	-1.428667522
ENSG00000255833	TIFAB	protein_coding	TRAF-interacting protein with forkhead-associated domain. family member B [Source:HGNC Symbol;Acc:34024]	5	134779908	134788089	-1	8181	1.074519333	-1.896530087	3.227270864	0.001776895	0.0539728	-1.432371023
ENSG00000130702	LAMA5	protein_coding	laminin. alpha 5 [Source:HGNC Symbol;Acc:6485]	20	60883011	60942368	-1	59357	-0.830546073	6.581163993	-3.489749416	0.000770232	0.031352271	-1.496082549
ENSG00000179841	AKAP5	protein_coding	A kinase (PRKA) anchor protein 5 [Source:HGNC Symbol;Acc:375]	14	64932217	64936425	1	4208	0.693472184	0.656499118	3.317556661	0.001338635	0.0455615	-1.503281621
ENSG00000091844	RGS17	protein_coding	regulator of G-protein signaling 17 [Source:HGNC Symbol;Acc:14088]	6	153331857	153452384	-1	120527	-1.121096817	0.152099287	-3.251594555	0.001647177	0.051593467	-1.50672349
ENSG00000233488	AC108463.3	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C9JEA1]	2	111994581	111996624	-1	2043	-0.782089169	1.337376006	-3.313802315	0.001354629	0.045860742	-1.519264787
ENSG00000147138	GPR174	protein_coding	G protein-coupled receptor 174 [Source:HGNC Symbol;Acc:30245]	X	78426469	78427726	1	1257	0.890334409	-0.672983315	3.247008033	0.001670938	0.052156916	-1.526574639
ENSG00000150750	C11orf53	protein_coding	chromosome 11 open reading frame 53 [Source:HGNC Symbol;Acc:30527]	11	111126707	111157126	1	30419	1.402807	-0.455131008	3.266299107	0.001573922	0.050034786	-1.534662027
ENSG00000260075	NSFP1	pseudogene	N-ethylmaleimide-sensitive factor pseudogene 1 [Source:HGNC Symbol;Acc:31405]	17	44450221	44564507	1	114286	2.879250292	-0.351754197	3.281222026	0.001503971	0.048711955	-1.538273507
ENSG00000142235	LMTK3	protein_coding	lemur tyrosine kinase 3 [Source:HGNC Symbol;Acc:19295]	19	48988528	49016446	-1	27918	-1.075298541	1.692291292	-3.316463956	0.001343515	0.045641619	-1.539322673
ENSG00000095587	TLL2	protein_coding	tolloid-like 2 [Source:HGNC Symbol;Acc:11844]	10	98124363	98273675	-1	149312	0.833933973	0.159465036	3.283589182	0.001490026	0.048433882	-1.543653837
ENSG00000013725	CD6	protein_coding	CD6 molecule [Source:HGNC Symbol;Acc:1691]	11	60739115	60787849	1	48734	0.686151738	1.6637159	3.351241585	0.001202859	0.043184962	-1.54387653
ENSG00000186684	CYP27C1	protein_coding	cytochrome P450. family 27. subfamily C. polypeptide 1 [Source:HGNC Symbol;Acc:33480]	2	127941696	127977654	-1	35958	-1.372105068	0.047134951	-3.22558837	0.001786212	0.054122465	-1.544142896
ENSG00000108947	EFNB3	protein_coding	ephrin-B3 [Source:HGNC Symbol;Acc:3228]	17	7608520	7614696	1	6176	-0.900289417	-0.279139136	-3.220212871	0.001816287	0.054418368	-1.552616848
ENSG00000113088	GZMK	protein_coding	granzyme K (granzyme 3; tryptase II) [Source:HGNC Symbol;Acc:4711]	5	54320081	54330398	1	10317	1.194191378	0.256835778	3.287269683	0.001473265	0.048108323	-1.560593149
ENSG00000163630	SYNPR	protein_coding	synaptoporin [Source:HGNC Symbol;Acc:16507]	3	63213991	63602597	1	388606	1.90700491	-2.993486472	3.154124633	0.002226969	0.06088957	-1.560687087
ENSG00000177679	SRRM3	protein_coding	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:26729]	7	75831216	75916605	1	85389	-0.803472106	0.697518596	-3.265863029	0.001575267	0.050034786	-1.568397538
ENSG00000166173	LARP6	protein_coding	La ribonucleoprotein domain family. member 6 [Source:HGNC Symbol;Acc:24012]	15	71123863	71146498	-1	22635	-0.693533669	2.902916217	-3.373545497	0.0011202	0.041743036	-1.57482733
ENSG00000100867	DHRS2	protein_coding	dehydrogenase/reductase (SDR family) member 2 [Source:HGNC Symbol;Acc:18349]	14	24099324	24114848	1	15524	-1.335004035	0.297136517	-3.230391756	0.001759943	0.0535479	-1.577056469
ENSG00000101445	PPP1R16B	protein_coding	protein phosphatase 1. regulatory subunit 16B [Source:HGNC Symbol;Acc:15850]	20	37434348	37551667	1	117319	0.633877538	2.929793711	3.404224071	0.001015204	0.038954937	-1.577374499
ENSG00000262209	PCDHGB3	protein_coding	protocadherin gamma subfamily B. 3 [Source:HGNC Symbol;Acc:8710]	5	140749831	140892546	1	142715	-0.883391055	1.805795616	-3.311065661	0.0013664	0.046072677	-1.583333441
ENSG00000128610	FEZF1	protein_coding	FEZ family zinc finger 1 [Source:HGNC Symbol;Acc:22788]	7	121941448	121950745	-1	9297	1.756402263	-2.356589715	3.161838407	0.002175094	0.060107749	-1.593909402
ENSG00000125384	PTGER2	protein_coding	prostaglandin E receptor 2 (subtype EP2). 53kDa [Source:HGNC Symbol;Acc:9594]	14	52781023	52795324	1	14301	0.843240137	2.767147125	3.394026494	0.001049488	0.039984389	-1.595805889
ENSG00000129173	E2F8	protein_coding	E2F transcription factor 8 [Source:HGNC Symbol;Acc:24727]	11	19245610	19263167	-1	17557	0.651780485	2.146796955	3.354469883	0.00119055	0.043176188	-1.610488209
ENSG00000198910	L1CAM	protein_coding	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:6470]	X	153126969	153174677	-1	47708	-1.738597783	1.654365387	-3.269213957	0.001560865	0.049752215	-1.618062699
ENSG00000213398	LCAT	protein_coding	lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:6522]	16	67973653	67978034	-1	4381	-0.670732553	0.558480029	-3.244006064	0.001686663	0.052296507	-1.618774683
ENSG00000204876	AC021218.2	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PBC9]	7	155755326	155759037	1	3711	1.643143241	1.960436296	3.351499842	0.001204295	0.043184962	-1.6463851
ENSG00000156398	SFXN2	protein_coding	sideroflexin 2 [Source:HGNC Symbol;Acc:16086]	10	104474297	104498951	1	24654	0.638513089	2.302403989	3.344790146	0.001227818	0.04342534	-1.658208449
ENSG00000239218	RPS20P22	pseudogene	ribosomal protein S20 pseudogene 22 [Source:HGNC Symbol;Acc:36379]	8	38291865	38293182	-1	1317	-0.925102884	-1.186424443	-3.136030013	0.002353527	0.063015256	-1.661412685
ENSG00000164822	DEFA6	protein_coding	defensin. alpha 6. Paneth cell-specific [Source:HGNC Symbol;Acc:2765]	8	6782215	6783598	-1	1383	2.120663531	-3.124704623	3.102963121	0.002603145	0.066652386	-1.68269528
ENSG00000186603	HPDL	protein_coding	4-hydroxyphenylpyruvate dioxygenase-like [Source:HGNC Symbol;Acc:28242]	1	45792545	45794347	1	1802	1.224129523	0.60367629	3.261880615	0.001596009	0.050373937	-1.683580027
ENSG00000095585	BLNK	protein_coding	B-cell linker [Source:HGNC Symbol;Acc:14211]	10	97951458	98031333	-1	79875	0.918437567	3.252368718	3.38440315	0.001083084	0.040865514	-1.691310613
ENSG00000172819	RARG	protein_coding	retinoic acid receptor. gamma [Source:HGNC Symbol;Acc:9866]	12	53604354	53626764	-1	22410	-0.658445874	4.690537176	-3.411142909	0.000992984	0.038183404	-1.69147232
ENSG00000019582	CD74	protein_coding	CD74 molecule. major histocompatibility complex. class II invariant chain [Source:HGNC Symbol;Acc:1697]	5	149781200	149792492	-1	11292	0.669757051	9.085273453	3.374371041	0.001117245	0.041718959	-1.692979857
ENSG00000164440	TXLNB	protein_coding	taxilin beta [Source:HGNC Symbol;Acc:21617]	6	139561198	139613276	-1	52078	0.685665047	-0.008686019	3.218261929	0.001827319	0.054496925	-1.69546593
ENSG00000014257	ACPP	protein_coding	acid phosphatase. prostate [Source:HGNC Symbol;Acc:125]	3	132036211	132087142	1	50931	0.917885754	1.948372493	3.319556944	0.001330588	0.04537304	-1.699080889
ENSG00000164690	SHH	protein_coding	sonic hedgehog [Source:HGNC Symbol;Acc:10848]	7	155592680	155604967	-1	12287	1.501037365	3.124480368	3.381968417	0.001092666	0.041055628	-1.703411677
ENSG00000177990	DPY19L2	protein_coding	dpy-19-like 2 (C. elegans) [Source:HGNC Symbol;Acc:19414]	12	63952693	64062719	-1	110026	-0.94427302	0.775975806	-3.21630656	0.001838439	0.054738228	-1.709945836
ENSG00000253537	PCDHGA7	protein_coding	protocadherin gamma subfamily A. 7 [Source:HGNC Symbol;Acc:8705]	5	140762467	140892546	1	130079	-0.82370834	1.292035484	-3.243395522	0.001689878	0.052296507	-1.711346472
ENSG00000176890	TYMS	protein_coding	thymidylate synthetase [Source:HGNC Symbol;Acc:12441]	18	657604	673578	1	15974	0.683102249	3.10977225	3.36821844	0.001139442	0.042285695	-1.712161507
ENSG00000151136	BTBD11	protein_coding	BTB (POZ) domain containing 11 [Source:HGNC Symbol;Acc:23844]	12	107712190	108053419	1	341229	-1.247271477	1.943600708	-3.259699649	0.001607171	0.050515491	-1.727283726
ENSG00000153563	CD8A	protein_coding	CD8a molecule [Source:HGNC Symbol;Acc:1706]	2	87011729	87035519	-1	23790	1.028186504	1.706076713	3.296316767	0.001432403	0.047240558	-1.733777333
ENSG00000128510	CPA4	protein_coding	carboxypeptidase A4 [Source:HGNC Symbol;Acc:15740]	7	129932974	129964020	1	31046	-1.280641166	0.001729113	-3.154600453	0.002223624	0.06088957	-1.739661824
ENSG00000241186	TDGF1	protein_coding	teratocarcinoma-derived growth factor 1 [Source:HGNC Symbol;Acc:11701]	3	46616045	46668033	1	51988	1.222396356	-1.807812705	3.1203125	0.002468964	0.06466705	-1.746785073
ENSG00000163013	FBXO41	protein_coding	F-box protein 41 [Source:HGNC Symbol;Acc:29409]	2	73481810	73511559	-1	29749	-0.732195716	2.608508189	-3.292716471	0.001447841	0.047576042	-1.760324671
ENSG00000172238	ATOH1	protein_coding	atonal homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:797]	4	94750042	94751221	1	1179	2.142224618	-3.357578359	3.065631906	0.00291351	0.07144848	-1.766615336
ENSG00000145777	TSLP	protein_coding	thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:30743]	5	110405760	110413722	1	7962	0.881251245	-0.658673065	3.155977978	0.002214259	0.060818098	-1.788192697
ENSG00000121380	BCL2L14	protein_coding	BCL2-like 14 (apoptosis facilitator) [Source:HGNC Symbol;Acc:16657]	12	12202778	12364018	1	161240	1.038455031	2.822331529	3.332777378	0.001277327	0.044480027	-1.794733239
ENSG00000181143	MUC16	protein_coding	mucin 16. cell surface associated [Source:HGNC Symbol;Acc:15582]	19	8959520	9092018	-1	132498	-3.21085404	5.168014188	-3.327448956	0.001299892	0.04500565	-1.796630691
ENSG00000077274	CAPN6	protein_coding	calpain 6 [Source:HGNC Symbol;Acc:1483]	X	110488331	110513751	-1	25420	1.441016384	2.077344732	3.300195606	0.001416335	0.047205758	-1.799327335
ENSG00000180815	MAP3K15	protein_coding	mitogen-activated protein kinase kinase kinase 15 [Source:HGNC Symbol;Acc:31689]	X	19378174	19533379	-1	155205	-0.98449106	-1.045411574	-3.085079267	0.00274715	0.06895729	-1.81353398
ENSG00000141448	GATA6	protein_coding	GATA binding protein 6 [Source:HGNC Symbol;Acc:4174]	18	19749404	19782491	1	33087	0.87761071	5.085724277	3.382399017	0.001090451	0.041055628	-1.823236928
ENSG00000147036	LANCL3	protein_coding	LanC lantibiotic synthetase component C-like 3 (bacterial) [Source:HGNC Symbol;Acc:24767]	X	37430822	37543716	1	112894	-0.72527381	1.550497384	-3.218550024	0.001825686	0.054496925	-1.83174301
ENSG00000163623	NKX6-1	protein_coding	NK6 homeobox 1 [Source:HGNC Symbol;Acc:7839]	4	85413061	85419603	-1	6542	-1.51883574	-0.601828676	-3.081000315	0.002781174	0.069521654	-1.843470823
ENSG00000101194	SLC17A9	protein_coding	solute carrier family 17. member 9 [Source:HGNC Symbol;Acc:16192]	20	61584052	61599949	1	15897	0.819102873	3.591140213	3.342919253	0.001236143	0.043556236	-1.851567539
ENSG00000147394	ZNF185	protein_coding	zinc finger protein 185 (LIM domain) [Source:HGNC Symbol;Acc:12976]	X	152082986	152142025	1	59039	-0.989488159	4.925800405	-3.355479676	0.001188433	0.043176188	-1.861934705
ENSG00000109084	TMEM97	protein_coding	transmembrane protein 97 [Source:HGNC Symbol;Acc:28106]	17	26646121	26655707	1	9586	0.726639998	4.62494473	3.35957103	0.00117212	0.042795407	-1.8774149
ENSG00000254585	MAGEL2	protein_coding	MAGE-like 2 [Source:HGNC Symbol;Acc:6814]	15	23888691	23891175	-1	2484	-1.908379833	-2.159281869	-3.007337576	0.003467099	0.080129009	-1.886426606
ENSG00000131378	RFTN1	protein_coding	raftlin. lipid raft linker 1 [Source:HGNC Symbol;Acc:30278]	3	16357352	16555533	-1	198181	0.586365001	4.790962306	3.35743661	0.001179343	0.042972298	-1.88872493
ENSG00000154646	TMPRSS15	protein_coding	transmembrane protease. serine 15 [Source:HGNC Symbol;Acc:9490]	21	19641433	19858197	-1	216764	2.113005548	-1.627585729	3.078540574	0.002804789	0.069822259	-1.907182542
ENSG00000126264	HCST	protein_coding	hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:16977]	19	36393382	36395279	1	1897	0.643023634	0.639565966	3.17323078	0.002100046	0.058918189	-1.91131862
ENSG00000138821	SLC39A8	protein_coding	solute carrier family 39 (zinc transporter). member 8 [Source:HGNC Symbol;Acc:20862]	4	103172198	103352415	-1	180217	0.810447201	4.525555067	3.346718985	0.00122157	0.043395475	-1.912293932
ENSG00000196169	KIF19	protein_coding	kinesin family member 19 [Source:HGNC Symbol;Acc:26735]	17	72322349	72351959	1	29610	1.238511954	-1.237016018	3.086035475	0.002739231	0.06895002	-1.914852726
