StableId	Symbol	BioType	Desciption	Chrom	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000180198	RCC1	protein_coding	regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:1913]	1	28832455	28865708	1	33253	-0.638710562	4.288132727	-3.203126303	0.001915188	0.088074293	-1.9563899
ENSG00000167136	ENDOG	protein_coding	endonuclease G [Source:HGNC Symbol;Acc:3346]	9	131580753	131584956	1	4203	-0.702870627	1.875824647	-3.080240129	0.002787723	0.111073154	-1.984240917
ENSG00000136267	DGKB	protein_coding	diacylglycerol kinase. beta 90kDa [Source:HGNC Symbol;Acc:2850]	7	14184674	15014402	-1	829728	0.894540896	0.198511813	3.047941209	0.003071903	0.117129807	-1.998532729
ENSG00000154548	SRSF12	protein_coding	serine/arginine-rich splicing factor 12 [Source:HGNC Symbol;Acc:21220]	6	89805678	89827800	-1	22122	0.763402578	-0.542264659	3.009053092	0.003449671	0.123948129	-2.003669541
ENSG00000170561	IRX2	protein_coding	iroquois homeobox 2 [Source:HGNC Symbol;Acc:14359]	5	2745959	2752969	-1	7010	1.543540319	-1.433975243	2.987574295	0.003676338	0.128246141	-2.004008396
ENSG00000123104	ITPR2	protein_coding	inositol 1.4.5-trisphosphate receptor. type 2 [Source:HGNC Symbol;Acc:6181]	12	26490342	26986131	-1	495789	0.987365376	6.541174128	3.21531733	0.0018462	0.086217995	-2.005130081
ENSG00000145321	GC	protein_coding	group-specific component (vitamin D binding protein) [Source:HGNC Symbol;Acc:4187]	4	72607410	72669758	-1	62348	2.137445305	1.791919265	3.1541537	0.002230562	0.097268783	-2.01194825
ENSG00000158806	NPM2	protein_coding	nucleophosmin/nucleoplasmin 2 [Source:HGNC Symbol;Acc:7930]	8	21881636	21894408	1	12772	1.079243863	-0.552522754	3.013678057	0.003402589	0.123185964	-2.013176375
ENSG00000186952	TMEM232	protein_coding	transmembrane protein 232 [Source:HGNC Symbol;Acc:37270]	5	109624934	110074657	-1	449723	0.599307816	0.172225985	3.030670837	0.003234667	0.120041363	-2.024346126
ENSG00000106633	GCK	protein_coding	glucokinase (hexokinase 4) [Source:HGNC Symbol;Acc:4195]	7	44183872	44237769	-1	53897	1.450164732	-2.340580364	2.941520686	0.004209528	0.136558883	-2.042625789
ENSG00000007171	NOS2	protein_coding	nitric oxide synthase 2. inducible [Source:HGNC Symbol;Acc:7873]	17	26083792	26127525	-1	43733	-1.517757571	-0.698556697	-2.929087654	0.004365245	0.13889626	-2.060496445
ENSG00000167244	IGF2	protein_coding	insulin-like growth factor 2 (somatomedin A) [Source:HGNC Symbol;Acc:5466]	11	2150342	2182439	-1	32097	1.763123051	4.448997503	3.202256807	0.001923752	0.088243575	-2.060621754
ENSG00000112559	MDFI	protein_coding	MyoD family inhibitor [Source:HGNC Symbol;Acc:6967]	6	41604620	41621984	1	17364	-0.957011575	3.377889682	-3.118490935	0.002483286	0.104519222	-2.060866946
ENSG00000224189	HOXD-AS1	lincRNA	HOXD cluster antisense RNA 1 [Source:HGNC Symbol;Acc:43755]	2	177037923	177053686	-1	15763	1.280709234	-0.098442608	3.016118346	0.003378156	0.123185964	-2.069825017
ENSG00000220749	RP11-565J7.3	pseudogene	None	1	212224829	212225371	-1	542	0.764551881	0.799397618	3.042684955	0.003120618	0.117497755	-2.085156977
ENSG00000160191	PDE9A	protein_coding	phosphodiesterase 9A [Source:HGNC Symbol;Acc:8795]	21	44073746	44195619	1	121873	0.912799717	2.648644042	3.131867802	0.002384286	0.101630211	-2.085688122
ENSG00000176840	MIR7-3HG	protein_coding	MIR7-3 host gene (non-protein coding) [Source:HGNC Symbol;Acc:30049]	19	4769117	4772545	1	3428	1.740572413	-2.664118719	2.917197242	0.004519121	0.140333475	-2.092252015
ENSG00000225329	RP11-325F22.5	lincRNA	None	7	104558007	104567077	-1	9070	1.737737918	-1.541619335	2.956378709	0.004031367	0.135174209	-2.093439485
ENSG00000182885	GPR97	protein_coding	G protein-coupled receptor 97 [Source:HGNC Symbol;Acc:13728]	16	57702099	57723975	1	21876	-1.644620024	-0.242399278	-2.920544511	0.004475306	0.140333475	-2.098392708
ENSG00000158747	NBL1	protein_coding	neuroblastoma. suppression of tumorigenicity 1 [Source:HGNC Symbol;Acc:7650]	1	19967048	19984945	1	17897	-0.858851254	7.014629057	-3.188304019	0.002006133	0.091097579	-2.102081935
ENSG00000259143	CTD-2240H23.2	processed_transcript	None	14	95651454	95652191	-1	737	0.831194077	-0.708880126	2.965465024	0.00392399	0.133444126	-2.110761691
ENSG00000141338	ABCA8	protein_coding	ATP-binding cassette. sub-family A (ABC1). member 8 [Source:HGNC Symbol;Acc:38]	17	66863433	66951533	-1	88100	0.985967488	2.980150167	3.142276084	0.002310596	0.099427136	-2.111010878
ENSG00000123473	STIL	protein_coding	SCL/TAL1 interrupting locus [Source:HGNC Symbol;Acc:10879]	1	47715811	47779819	-1	64008	-0.691351621	3.788500907	-3.116535028	0.002497636	0.104519222	-2.138832932
ENSG00000109684	CLNK	protein_coding	cytokine-dependent hematopoietic cell linker [Source:HGNC Symbol;Acc:17438]	4	10488019	10686489	-1	198470	0.726097492	-0.12143815	2.973528104	0.00383194	0.131888635	-2.146517529
ENSG00000250790	RP11-46H11.3	lincRNA	None	12	133488056	133491318	1	3262	0.714448067	-1.04913852	2.931785195	0.004331015	0.138294057	-2.15679243
ENSG00000262359	DOC2B	protein_coding	double C2-like domains. beta [Source:HGNC Symbol;Acc:2986]	17	5810	31427	-1	25617	1.097953527	0.26158317	2.987257074	0.003679787	0.128246141	-2.166117974
ENSG00000149782	PLCB3	protein_coding	phospholipase C. beta 3 (phosphatidylinositol-specific) [Source:HGNC Symbol;Acc:9056]	11	64018995	64036622	1	17627	-0.601603228	5.508634583	-3.161798724	0.002175234	0.096119819	-2.167662421
ENSG00000225135	RP11-361F15.2	lincRNA	None	6	147708800	147711601	1	2801	0.769471948	1.246052998	3.02529093	0.003286981	0.121483874	-2.173647849
ENSG00000168916	ZNF608	protein_coding	zinc finger protein 608 [Source:HGNC Symbol;Acc:29238]	5	123972608	124084500	-1	111892	0.697558563	4.650383927	3.159376454	0.002191454	0.096185527	-2.175576146
ENSG00000054803	CBLN4	protein_coding	cerebellin 4 precursor [Source:HGNC Symbol;Acc:16231]	20	54572496	54580528	-1	8032	1.237858256	-1.87030538	2.898598464	0.004769868	0.144156888	-2.179269269
ENSG00000149150	SLC43A1	protein_coding	solute carrier family 43. member 1 [Source:HGNC Symbol;Acc:9225]	11	57252007	57283259	-1	31252	0.943270866	3.141905226	3.121300465	0.002463094	0.104008193	-2.181365967
ENSG00000163485	ADORA1	protein_coding	adenosine A1 receptor [Source:HGNC Symbol;Acc:262]	1	203059782	203136533	1	76751	1.161444381	1.200657056	3.036029284	0.003184483	0.118896783	-2.183808435
ENSG00000196437	ZNF569	protein_coding	zinc finger protein 569 [Source:HGNC Symbol;Acc:24737]	19	37902057	37960177	-1	58120	0.745939566	1.83003843	3.047905467	0.003072232	0.117129807	-2.186299567
ENSG00000228221	LINC00578	lincRNA	long intergenic non-protein coding RNA 578 [Source:HGNC Symbol;Acc:43807]	3	177159709	177470093	1	310384	-1.465079513	-0.472798459	-2.879848481	0.005035568	0.148359826	-2.193189545
ENSG00000157227	MMP14	protein_coding	matrix metallopeptidase 14 (membrane-inserted) [Source:HGNC Symbol;Acc:7160]	14	23305766	23318236	1	12470	-0.723652001	8.224318181	-3.137506282	0.002343095	0.10034775	-2.201054269
ENSG00000124813	RUNX2	protein_coding	runt-related transcription factor 2 [Source:HGNC Symbol;Acc:10472]	6	45295894	45632086	1	336192	-0.854213886	4.277174583	-3.107347955	0.00256885	0.105566548	-2.205635848
ENSG00000213918	DNASE1	protein_coding	deoxyribonuclease I [Source:HGNC Symbol;Acc:2956]	16	3661729	3730144	1	68415	0.843539216	3.380291181	3.117825473	0.002488607	0.104519222	-2.211938582
ENSG00000103723	AP3B2	protein_coding	adaptor-related protein complex 3. beta 2 subunit [Source:HGNC Symbol;Acc:567]	15	83328033	83378666	-1	50633	1.023090401	-0.229915943	2.950893783	0.004095542	0.135701056	-2.216982235
ENSG00000141639	MAPK4	protein_coding	mitogen-activated protein kinase 4 [Source:HGNC Symbol;Acc:6878]	18	48086448	48258194	1	171746	1.363946609	-0.861689426	2.923225904	0.004440489	0.139957618	-2.22047021
ENSG00000135519	KCNH3	protein_coding	potassium voltage-gated channel. subfamily H (eag-related). member 3 [Source:HGNC Symbol;Acc:6252]	12	49932940	49952077	1	19137	1.089778631	-1.598844744	2.888057877	0.004917602	0.146659777	-2.22912439
ENSG00000261754	CTC-523E23.1	lincRNA	None	19	35302738	35305249	-1	2511	0.880325539	-1.208798526	2.888783841	0.004907294	0.146659777	-2.240247733
ENSG00000159708	LRRC36	protein_coding	leucine rich repeat containing 36 [Source:HGNC Symbol;Acc:25615]	16	67360701	67419106	1	58405	0.801831274	-0.727227409	2.906974586	0.004655397	0.142363761	-2.253238763
ENSG00000134013	LOXL2	protein_coding	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	8	23154702	23282841	-1	128139	-1.088676851	5.563910514	-3.125665561	0.002432223	0.10294513	-2.254808467
ENSG00000004848	ARX	protein_coding	aristaless related homeobox [Source:HGNC Symbol;Acc:18060]	X	25021811	25034065	-1	12254	1.695732326	-1.785192473	2.869082109	0.005194443	0.15068886	-2.260300112
ENSG00000132938	MTUS2	protein_coding	microtubule associated tumor suppressor candidate 2 [Source:HGNC Symbol;Acc:20595]	13	29598748	30077892	1	479144	1.110534202	-1.005473486	2.890158447	0.004887829	0.146659777	-2.271244807
ENSG00000244264	Metazoa_SRP	misc_RNA	Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]	13	41696012	41696305	1	293	0.725805572	0.835700789	2.972946537	0.003838512	0.131888635	-2.271449347
ENSG00000140403	DNAJA4	protein_coding	DnaJ (Hsp40) homolog. subfamily A. member 4 [Source:HGNC Symbol;Acc:14885]	15	78556428	78574538	1	18110	-0.629368941	4.854710505	-3.111349784	0.002537284	0.105175072	-2.271551646
ENSG00000163499	CRYBA2	protein_coding	crystallin. beta A2 [Source:HGNC Symbol;Acc:2395]	2	219854911	219858143	-1	3232	1.824423325	-1.772907658	2.872828262	0.005139942	0.14982932	-2.273606823
ENSG00000124839	RAB17	protein_coding	RAB17. member RAS oncogene family [Source:HGNC Symbol;Acc:16523]	2	238482965	238510257	-1	27292	0.771400379	3.150738557	3.08487245	0.002749029	0.110162326	-2.27371294
ENSG00000132693	CRP	protein_coding	C-reactive protein. pentraxin-related [Source:HGNC Symbol;Acc:2367]	1	159682079	159684379	-1	2300	2.715545588	1.077661987	3.041587493	0.00313554	0.117814157	-2.27598927
ENSG00000051180	RAD51	protein_coding	RAD51 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:9817]	15	40986972	41024354	1	37382	-0.801353606	1.712678944	-2.95801715	0.004010829	0.13473552	-2.282521623
ENSG00000104415	WISP1	protein_coding	WNT1 inducible signaling pathway protein 1 [Source:HGNC Symbol;Acc:12769]	8	134203282	134240603	1	37321	-1.243792053	3.112889152	-3.007623654	0.003466371	0.123957851	-2.293680029
ENSG00000126218	F10	protein_coding	coagulation factor X [Source:HGNC Symbol;Acc:3528]	13	113777128	113803843	1	26715	0.942906694	1.266740377	2.986977594	0.003682828	0.128246141	-2.294208674
ENSG00000146233	CYP39A1	protein_coding	cytochrome P450. family 39. subfamily A. polypeptide 1 [Source:HGNC Symbol;Acc:17449]	6	46517541	46620523	-1	102982	0.891254055	0.446818612	2.94620518	0.004152199	0.135701056	-2.294537249
ENSG00000106804	C5	protein_coding	complement component 5 [Source:HGNC Symbol;Acc:1331]	9	123714616	123812554	-1	97938	0.931632737	2.720644499	3.062438167	0.002942276	0.114221135	-2.299424481
ENSG00000165644	COMTD1	protein_coding	catechol-O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:26309]	10	76993727	76995788	-1	2061	0.72012489	2.503724613	3.043650734	0.003111613	0.117403319	-2.304750401
ENSG00000121351	IAPP	protein_coding	islet amyloid polypeptide [Source:HGNC Symbol;Acc:5329]	12	21507893	21532912	1	25019	1.585676928	0.50092018	2.961957819	0.00396847	0.134563143	-2.310233332
ENSG00000159248	GJD2	protein_coding	gap junction protein. delta 2. 36kDa [Source:HGNC Symbol;Acc:19154]	15	35043233	35047166	-1	3933	2.024027524	-1.342197841	2.881209873	0.005020152	0.148359826	-2.310946893
ENSG00000099769	IGFALS	protein_coding	insulin-like growth factor binding protein. acid labile subunit [Source:HGNC Symbol;Acc:5468]	16	1840414	1844972	-1	4558	1.540611367	-1.656346318	2.852775006	0.0054433	0.153713676	-2.319095684
ENSG00000140945	CDH13	protein_coding	cadherin 13. H-cadherin (heart) [Source:HGNC Symbol;Acc:1753]	16	82660408	83830204	1	1169796	-1.007782072	2.958304509	-2.997661153	0.003568897	0.125977896	-2.323645829
ENSG00000205413	SAMD9	protein_coding	sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:1348]	7	92728829	92747336	-1	18507	-0.813277621	7.141975956	-3.107265411	0.002570092	0.105566548	-2.327572335
ENSG00000163827	LRRC2	protein_coding	leucine rich repeat containing 2 [Source:HGNC Symbol;Acc:14676]	3	46556913	46621589	-1	64676	0.775945735	0.153730072	2.918686972	0.004499572	0.140333475	-2.3307001
ENSG00000167614	TTYH1	protein_coding	tweety homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:13476]	19	54926373	54948080	1	21707	0.808973676	-0.511820869	2.888395715	0.004912803	0.146659777	-2.336477097
ENSG00000177133	RP1-163G9.1	processed_transcript	None	1	2976179	2985001	-1	8822	1.245658782	-0.283672092	2.90817173	0.004639448	0.142209515	-2.339291338
ENSG00000188322	SBK1	protein_coding	SH3-binding domain kinase 1 [Source:HGNC Symbol;Acc:17699]	16	28303840	28335170	1	31330	1.002308084	-0.712718119	2.880305115	0.005028939	0.148359826	-2.340844157
ENSG00000139946	PELI2	protein_coding	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:8828]	14	56584532	56768244	1	183712	0.690353535	4.975105483	3.10269526	0.002604909	0.106754017	-2.345358518
ENSG00000089486	CDIP1	protein_coding	cell death-inducing p53 target 1 [Source:HGNC Symbol;Acc:13234]	16	4560720	4588829	-1	28109	0.643523562	2.755192255	3.035258532	0.003190668	0.118896783	-2.348924827
ENSG00000112530	PACRG	protein_coding	PARK2 co-regulated [Source:HGNC Symbol;Acc:19152]	6	163148164	163736524	1	588360	0.913761117	-0.888523878	2.864471729	0.005263559	0.151536516	-2.349407454
ENSG00000168389	MFSD2A	protein_coding	major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:25897]	1	40420802	40435638	1	14836	-1.284515997	2.503318376	-2.947649678	0.004136585	0.135701056	-2.35806673
ENSG00000129946	SHC2	protein_coding	SHC (Src homology 2 domain containing) transforming protein 2 [Source:HGNC Symbol;Acc:29869]	19	416583	460996	-1	44413	0.891388274	3.347392295	3.063658212	0.002931788	0.114194406	-2.359000498
ENSG00000186603	HPDL	protein_coding	4-hydroxyphenylpyruvate dioxygenase-like [Source:HGNC Symbol;Acc:28242]	1	45792545	45794347	1	1802	-1.933712781	0.60367629	-2.82446293	0.00590402	0.159021391	-2.372782362
ENSG00000183044	ABAT	protein_coding	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:23]	16	8768422	8878432	1	110010	0.866393329	3.906842766	3.070330027	0.002873737	0.113152607	-2.388617009
ENSG00000003987	MTMR7	protein_coding	myotubularin related protein 7 [Source:HGNC Symbol;Acc:7454]	8	17155539	17271037	-1	115498	1.428013983	-1.579716511	2.824535681	0.005900726	0.159021391	-2.394544761
ENSG00000261760	RP11-1223D19.1	processed_transcript	None	2	110988610	111043433	1	54823	1.170246187	-0.949604318	2.84695096	0.005534883	0.154255535	-2.403389272
ENSG00000025039	RRAGD	protein_coding	Ras-related GTP binding D [Source:HGNC Symbol;Acc:19903]	6	90074355	90121989	-1	47634	0.878275094	3.974613265	3.06512515	0.002919132	0.113947027	-2.405915281
ENSG00000125851	PCSK2	protein_coding	proprotein convertase subtilisin/kexin type 2 [Source:HGNC Symbol;Acc:8744]	20	17206752	17465223	1	258471	1.981097392	1.259566218	2.971357583	0.003861824	0.132187014	-2.408994401
ENSG00000178222	RNF212	protein_coding	ring finger protein 212 [Source:HGNC Symbol;Acc:27729]	4	1050038	1107350	-1	57312	0.894755834	-0.753793765	2.853098354	0.005438256	0.153713676	-2.411312246
ENSG00000250366	LINC00617	lincRNA	long intergenic non-protein coding RNA 617 [Source:HGNC Symbol;Acc:44088]	14	96342729	96391908	1	49179	1.597289234	-2.308956963	2.78927522	0.006521311	0.170317412	-2.415673705
ENSG00000180672	AC007362.1	pseudogene	None	2	206642540	206644433	1	1893	-1.007636452	2.721210973	-2.948883702	0.00412003	0.135701056	-2.417259647
ENSG00000188613	NANOS1	protein_coding	nanos homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:23044]	10	120789228	120793854	1	4626	0.727063992	-0.00160668	2.874235693	0.005117715	0.149664176	-2.421558737
ENSG00000138079	SLC3A1	protein_coding	solute carrier family 3 (cystine. dibasic and neutral amino acid transporters. activator of cystine. dibasic and neutral amino acid transport). member 1 [Source:HGNC Symbol;Acc:11025]	2	44502599	44548633	1	46034	1.589182096	3.96005594	3.066483277	0.002910083	0.113947027	-2.424682169
ENSG00000187461	AL583828.1	protein_coding	None	6	13469513	13486415	-1	16902	-1.798680651	-0.68926108	-2.775451165	0.006780509	0.173850496	-2.425598648
ENSG00000142149	HUNK	protein_coding	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:13326]	21	33245628	33416946	1	171318	0.872857848	1.535255085	2.952353331	0.004078051	0.135701056	-2.431516139
ENSG00000011347	SYT7	protein_coding	synaptotagmin VII [Source:HGNC Symbol;Acc:11514]	11	61282785	61348620	-1	65835	1.096324041	2.81508703	3.013248841	0.003410353	0.123185964	-2.445818047
ENSG00000164292	RHOBTB3	protein_coding	Rho-related BTB domain containing 3 [Source:HGNC Symbol;Acc:18757]	5	95049226	95160087	1	110861	1.005640996	6.07934954	3.06235081	0.002945114	0.114221135	-2.450026699
ENSG00000165899	OTOGL	protein_coding	otogelin-like [Source:HGNC Symbol;Acc:26901]	12	80603233	80772870	1	169637	1.125255199	-0.568014276	2.840067339	0.005644953	0.156234667	-2.457177456
ENSG00000198237	RP11-98J23.2	pseudogene	None	5	69171098	69274436	1	103338	0.627538905	1.78420633	2.947716773	0.004133854	0.135701056	-2.4573259
ENSG00000101210	EEF1A2	protein_coding	eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:3192]	20	62119366	62130505	-1	11139	1.514573653	2.570106716	3.007996607	0.003465472	0.123957851	-2.469678595
ENSG00000122641	INHBA	protein_coding	inhibin. beta A [Source:HGNC Symbol;Acc:6066]	7	41724712	41742706	-1	17994	-0.990594123	7.112990641	-3.056174511	0.003000214	0.115367793	-2.472061031
ENSG00000162493	PDPN	protein_coding	podoplanin [Source:HGNC Symbol;Acc:29602]	1	13909960	13944452	1	34492	-1.104621858	4.453773665	-3.010823999	0.003435029	0.123667887	-2.472157477
ENSG00000146670	CDCA5	protein_coding	cell division cycle associated 5 [Source:HGNC Symbol;Acc:14626]	11	64833772	64851636	-1	17864	-0.742707087	2.679569191	-2.932978361	0.004315954	0.138057049	-2.482383319
ENSG00000164488	DACT2	protein_coding	dapper. antagonist of beta-catenin. homolog 2 (Xenopus laevis) [Source:HGNC Symbol;Acc:21231]	6	168693512	168720434	-1	26922	1.501217708	1.02152076	2.927789596	0.004386161	0.138957646	-2.483879601
ENSG00000117643	MAN1C1	protein_coding	mannosidase. alpha. class 1C. member 1 [Source:HGNC Symbol;Acc:19080]	1	25943959	26112698	1	168739	0.603057831	3.418798669	3.012470228	0.003414827	0.123185964	-2.489345038
ENSG00000007516	BAIAP3	protein_coding	BAI1-associated protein 3 [Source:HGNC Symbol;Acc:948]	16	1383602	1399439	1	15837	1.015966388	2.311408649	2.965271371	0.003928085	0.133444126	-2.508293754
ENSG00000255408	PCDHA3	protein_coding	protocadherin alpha 3 [Source:HGNC Symbol;Acc:8669]	5	140180783	140391929	1	211146	1.087894608	-0.996522124	2.796860764	0.006382968	0.168611381	-2.515454754
ENSG00000104723	TUSC3	protein_coding	tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:30242]	8	15274724	15624158	1	349434	0.887428677	4.434729078	3.031417629	0.003229542	0.120041363	-2.527571339
ENSG00000163735	CXCL5	protein_coding	chemokine (C-X-C motif) ligand 5 [Source:HGNC Symbol;Acc:10642]	4	74861359	74864496	-1	3137	-2.486752451	5.352485581	-2.978345662	0.003783135	0.130731544	-2.533345904
ENSG00000182759	MAFA	protein_coding	v-maf musculoaponeurotic fibrosarcoma oncogene homolog A (avian) [Source:HGNC Symbol;Acc:23145]	8	144501352	144512576	-1	11224	1.466821818	-2.151237196	2.744322505	0.007399002	0.181614154	-2.53512634
ENSG00000130226	DPP6	protein_coding	dipeptidyl-peptidase 6 [Source:HGNC Symbol;Acc:3010]	7	153584182	154685995	1	1101813	1.318829548	0.449741955	2.862001878	0.005303277	0.151812225	-2.543132655
ENSG00000065717	TLE2	protein_coding	transducin-like enhancer of split 2 (E(sp1) homolog. Drosophila) [Source:HGNC Symbol;Acc:11838]	19	2997636	3047633	-1	49997	0.706994796	2.570637305	2.953301153	0.00406673	0.135701056	-2.547138112
ENSG00000215784	FAM72D	protein_coding	family with sequence similarity 72. member D [Source:HGNC Symbol;Acc:33593]	1	143896452	143913143	-1	16691	-0.92467304	0.614347472	-2.794087588	0.00643323	0.168748562	-2.547938892
ENSG00000183010	PYCR1	protein_coding	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:9721]	17	79890260	79900288	-1	10028	-0.809392057	4.56047839	-2.995762819	0.003589288	0.126450701	-2.549516245
ENSG00000118004	COLEC11	protein_coding	collectin sub-family member 11 [Source:HGNC Symbol;Acc:17213]	2	3642426	3692048	1	49622	1.084884377	1.952994349	2.93342362	0.00431245	0.138057049	-2.552269355
ENSG00000158517	NCF1	protein_coding	neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:7660]	7	74188309	74203659	1	15350	-0.868879691	1.3792406	-2.835778539	0.005714544	0.157197791	-2.555659482
ENSG00000187957	DNER	protein_coding	delta/notch-like EGF repeat containing [Source:HGNC Symbol;Acc:24456]	2	230222345	230579274	-1	356929	1.782950904	0.224208607	2.865382173	0.005255489	0.151536516	-2.558253138
ENSG00000141646	SMAD4	protein_coding	SMAD family member 4 [Source:HGNC Symbol;Acc:6770]	18	48494410	48611415	1	117005	0.598243127	5.668780721	3.02666018	0.003273593	0.121236978	-2.560926549
ENSG00000169752	NRG4	protein_coding	neuregulin 4 [Source:HGNC Symbol;Acc:29862]	15	76228310	76352136	-1	123826	1.445294035	0.059080061	2.834911225	0.005731229	0.157338413	-2.564847032
ENSG00000131746	TNS4	protein_coding	tensin 4 [Source:HGNC Symbol;Acc:24352]	17	38632080	38657849	-1	25769	-2.429161267	4.616010644	-2.929682468	0.004363388	0.13889626	-2.566019144
ENSG00000117450	PRDX1	protein_coding	peroxiredoxin 1 [Source:HGNC Symbol;Acc:9352]	1	45976708	45988719	-1	12011	-0.629988737	7.355693725	-3.014090052	0.003398424	0.123185964	-2.57482539
ENSG00000065609	SNAP91	protein_coding	synaptosomal-associated protein. 91kDa homolog (mouse) [Source:HGNC Symbol;Acc:14986]	6	84262599	84419410	-1	156811	1.189837347	-0.824880983	2.782131199	0.006654105	0.171799492	-2.577287733
ENSG00000266127	RP11-474N24.2	pseudogene	None	18	9785105	9787802	1	2697	-1.079955696	-1.208179836	-2.705454334	0.008243427	0.190515937	-2.577622766
ENSG00000124006	OBSL1	protein_coding	obscurin-like 1 [Source:HGNC Symbol;Acc:29092]	2	220415451	220436581	-1	21130	0.75084139	4.74096043	3.014966059	0.003390661	0.123185964	-2.58197383
ENSG00000144596	GRIP2	processed_transcript	glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:23841]	3	14530619	14583588	-1	52969	-1.224819687	-0.084839208	-2.741842991	0.007450417	0.181614154	-2.587270177
ENSG00000166347	CYB5A	protein_coding	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:2570]	18	71920530	71959251	-1	38721	0.615532205	4.584099034	3.007023931	0.003470518	0.123957851	-2.594322419
ENSG00000204516	MICB	protein_coding	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:7091]	6	31462658	31478901	1	16243	-0.827850942	2.008551895	-2.850833946	0.005473667	0.153850057	-2.596771416
ENSG00000173320	STOX2	protein_coding	storkhead box 2 [Source:HGNC Symbol;Acc:25450]	4	184774584	184944679	1	170095	0.798865378	2.801952295	2.944729574	0.004170385	0.135804254	-2.612308004
ENSG00000198753	PLXNB3	protein_coding	plexin B3 [Source:HGNC Symbol;Acc:9105]	X	153029651	153044801	1	15150	1.127559839	2.700209988	2.947871814	0.00413588	0.135701056	-2.613493105
ENSG00000085117	CD82	protein_coding	CD82 molecule [Source:HGNC Symbol;Acc:6210]	11	44585977	44641913	1	55936	-0.69310644	6.022897984	-3.00531153	0.003488701	0.124116719	-2.614356499
ENSG00000136546	SCN7A	protein_coding	sodium channel. voltage-gated. type VII. alpha subunit [Source:HGNC Symbol;Acc:10594]	2	167260083	167350757	-1	90674	1.454925918	2.845679824	2.959609355	0.003997533	0.134617671	-2.62297829
ENSG00000169504	CLIC4	protein_coding	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:13518]	1	25071848	25170815	1	98967	-0.649020431	7.59029581	-2.992736706	0.003620634	0.127059664	-2.62484404
ENSG00000196418	ZNF124	protein_coding	zinc finger protein 124 [Source:HGNC Symbol;Acc:12907]	1	247285277	247335318	-1	50041	0.6249078	4.396634419	2.984043987	0.003714887	0.129113749	-2.646901813
ENSG00000170837	GPR27	protein_coding	G protein-coupled receptor 27 [Source:HGNC Symbol;Acc:4482]	3	71803201	71805647	1	2446	1.106757373	0.018628335	2.794781944	0.006420611	0.168748562	-2.650412521
ENSG00000164266	SPINK1	protein_coding	serine peptidase inhibitor. Kazal type 1 [Source:HGNC Symbol;Acc:11244]	5	147204131	147211349	-1	7218	2.195354918	6.826737895	2.954852933	0.004053719	0.135671982	-2.672764413
ENSG00000109956	B3GAT1	protein_coding	beta-1.3-glucuronyltransferase 1 (glucuronosyltransferase P) [Source:HGNC Symbol;Acc:921]	11	134248398	134281812	-1	33414	0.967070135	-1.213887288	2.712381196	0.00808679	0.188283871	-2.684241849
ENSG00000262001	DLGAP1-AS2	lincRNA	DLGAP1 antisense RNA 2 [Source:HGNC Symbol;Acc:28146]	18	3602998	3608334	1	5336	-0.827531992	1.092199471	-2.77564301	0.006776848	0.173850496	-2.685126707
ENSG00000173404	INSM1	protein_coding	insulinoma-associated 1 [Source:HGNC Symbol;Acc:6090]	20	20348765	20351590	1	2825	1.688661073	-1.14981088	2.725054803	0.007810098	0.185529706	-2.691474844
ENSG00000230461	PROX1-AS1	antisense	PROX1 antisense RNA 1 [Source:HGNC Symbol;Acc:43656]	1	213991094	214160973	-1	169879	0.930656042	-1.105534496	2.712738041	0.008078795	0.188283871	-2.697952297
ENSG00000105767	CADM4	protein_coding	cell adhesion molecule 4 [Source:HGNC Symbol;Acc:30825]	19	44126520	44143991	-1	17471	0.766593357	1.897501895	2.860395693	0.005325566	0.151812225	-2.702637803
ENSG00000222001	AC106876.2	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B9A007]	2	233877324	233880595	1	3271	1.396700818	-1.351327313	2.706693821	0.008215197	0.190106612	-2.706259088
